PLAYER_ID,SITEID,MINDATE,MAXDATE,TABLETHEO,SLOTTHEO,SLOTACTUAL,TABLEWIN,ROOM,FANDB,SHOW,OTHER,BIRTHDAY,YEAR,TOTALTHEO,TOTALCOMP,TOTALEARNINGS
6169,5,17-Dec-02,17-Dec-02,15.5,0,0,0,0,0,0,0,08-Sep-81,2002,15.5,0,15.5
6169,5,23-Dec-02,23-Dec-02,199,0,0,0,0,0,0,0,08-Sep-81,2002,199,0,199
6169,3,23-Jan-04,23-Jan-04,154.69,0,0,-1250,0,76.09,0,0,08-Sep-81,2004,154.69,76.09,78.6
6169,4,23-Jan-04,23-Jan-04,225.04,0,0,-100,0,77.64,0,0,08-Sep-81,2004,225.04,77.64,147.4
6169,5,24-Jun-04,24-Jun-04,18.56,0,0,500,0,0,0,0,08-Sep-81,2004,18.56,0,18.56
6169,5,25-Apr-04,25-Apr-04,349.5,0,0,-900,0,53.85,0,0,08-Sep-81,2004,349.5,53.85,295.65
6169,1,25-Jan-04,25-Jan-04,52.88,0,0,1500,0,0,0,0,08-Sep-81,2004,52.88,0,52.88
6169,5,25-May-03,25-May-03,32.75,0,0,0,0,0,0,0,08-Sep-81,2003,32.75,0,32.75
6169,5,26-May-03,26-May-03,10.2,0,0,0,0,0,0,0,08-Sep-81,2003,10.2,0,10.2
6169,5,27-Oct-03,27-Oct-03,228,0,0,1400,0,0,0,0,08-Sep-81,2003,228,0,228
6169,5,28-Apr-04,28-Apr-04,229.89,0,0,2800,0,0,0,0,08-Sep-81,2004,229.89,0,229.89
6169,5,28-Jul-03,28-Jul-03,121.5,0,0,-700,0,0,0,0,08-Sep-81,2003,121.5,0,121.5
6169,5,29-Nov-02,29-Nov-02,53.25,0,0,500,0,0,0,0,08-Sep-81,2002,53.25,0,53.25
6169,5,30-Dec-02,30-Dec-02,55,0,0,0,0,0,0,0,08-Sep-81,2002,55,0,55
6169,5,31-May-03,31-May-03,338,0,0,200,0,0,0,0,08-Sep-81,2003,338,0,338
6169,5,31-May-04,31-May-04,304.5,0,0,1000,0,0,0,0,08-Sep-81,2004,304.5,0,304.5
6170,3,28-Nov-02,29-Nov-02,0,0,0,0,0,0,0,0,,2002,0,0,0
6172,3,11-Nov-02,12-Nov-02,0,0,0,0,0,107.28,136.36,0,,2002,0,243.64,-243.64
6174,3,11-Nov-02,11-Nov-02,0,32.38,-39.45,0,0,0,0,0,16-Jul-68,2002,32.38,0,32.38
6175,2,11-Nov-02,11-Nov-02,0,3.26,26.65,0,0,0,0,0,03-Oct-75,2002,3.26,0,3.26
6175,3,12-Nov-02,13-Nov-02,0,12.14,4.8,0,0,0,0,0,03-Oct-75,2002,12.14,0,12.14
6175,2,23-Feb-04,26-Feb-04,0,25.74,-1357.5,0,0,0,0,0,03-Oct-75,2004,25.74,0,25.74
6175,3,26-Feb-04,26-Feb-04,0,0.37,3,0,0,0,0,0,03-Oct-75,2004,0.37,0,0.37
6176,6,04-Apr-04,08-Apr-04,0,8.2,-62.5,0,0,0,0,0,30-Mar-57,2004,8.2,0,8.2
6176,3,05-Apr-04,05-Apr-04,0,2.79,-37.5,0,0,0,0,0,30-Mar-57,2004,2.79,0,2.79
6176,4,05-Apr-04,05-Apr-04,0,3.82,38.75,0,0,0,0,0,30-Mar-57,2004,3.82,0,3.82
6176,6,06-Sep-04,06-Sep-04,0,0.53,-0.5,0,0,0,0,0,30-Mar-57,2004,0.53,0,0.53
6176,6,07-Sep-03,11-Sep-03,0,20.19,4.25,0,0,0,0,0,30-Mar-57,2003,20.19,0,20.19
6176,6,09-Sep-04,11-Sep-04,0,0.55,12.5,0,0,0.0825,0,0,30-Mar-57,2004,0.55,0.0825,0.4675
6176,2,11-Nov-02,15-Nov-02,0,4.13,20.35,0,0,0,0,0,30-Mar-57,2002,4.13,0,4.13
6176,1,11-Sep-03,11-Sep-03,0,0.05,1.5,0,0,0,0,0,30-Mar-57,2003,0.05,0,0.05
6176,5,11-Sep-04,11-Sep-04,0,0,0,0,0,3.9195,0,0,30-Mar-57,2004,0,3.9195,-3.9195
6176,6,16-Dec-04,19-Dec-04,0,6.44,33,0,0,0,0,0,30-Mar-57,2004,6.44,0,6.44
6176,2,19-Dec-04,19-Dec-04,0,0,0,0,0,0,0,0,30-Mar-57,2004,0,0,0
6176,3,19-Dec-04,19-Dec-04,0,0,0,0,0,0,0,0,30-Mar-57,2004,0,0,0
6176,4,19-Dec-04,19-Dec-04,0,0,0,0,0,0,0,0,30-Mar-57,2004,0,0,0
6177,2,09-Oct-04,11-Oct-04,0,131.43,460.45,0,0,0,0,0,10-Mar-35,2004,131.43,0,131.43
6177,1,11-Nov-02,16-Nov-02,0,17.09,38,0,0,0,0,0,10-Mar-35,2002,17.09,0,17.09
6177,2,12-Nov-02,16-Nov-02,0,30.57,181.4,0,0,0,0,0,10-Mar-35,2002,30.57,0,30.57
6177,3,14-Nov-02,16-Nov-02,0,7.01,-1.15,0,0,0,0,0,10-Mar-35,2002,7.01,0,7.01
6178,3,11-Nov-02,11-Nov-02,0,33,66.25,0,0,0,0,0,09-Feb-48,2002,33,0,33
6179,3,11-Nov-02,11-Nov-02,39.5,0,0,300,0,33.98,0,0,09-Nov-41,2002,39.5,33.98,5.52
6180,3,11-Nov-02,12-Nov-02,0,16.18,34.7,0,0,0,0,0,06-Apr-69,2002,16.18,0,16.18
6180,4,23-Sep-04,23-Sep-04,0,18.23,-34,0,0,0,0,0,06-Apr-69,2004,18.23,0,18.23
6180,3,26-Sep-04,26-Sep-04,0,51,60,0,0,0,0,0,06-Apr-69,2004,51,0,51
6180,4,27-Feb-04,27-Feb-04,0,14.88,13.35,0,0,0,0,0,06-Apr-69,2004,14.88,0,14.88
6181,1,12-Nov-02,12-Nov-02,0,5.28,10,0,0,0,0,0,17-May-53,2002,5.28,0,5.28
6181,3,17-Nov-02,17-Nov-02,0,6.25,20,0,0,0,0,0,17-May-53,2002,6.25,0,6.25
6181,1,27-Feb-04,28-Feb-04,0,0,0,0,0,1.06,0,0,17-May-53,2004,0,1.06,-1.06
6181,2,27-Feb-04,28-Feb-04,0,0,0,0,358,260.05,0,0,17-May-53,2004,0,618.05,-618.05
6181,3,27-Feb-04,28-Feb-04,0,0,0,0,0,33.34,0,0,17-May-53,2004,0,33.34,-33.34
6182,1,12-Nov-02,13-Nov-02,0,64.22,-265.1,0,0,0,0,0,17-Jan-73,2002,64.22,0,64.22
6182,2,12-Nov-02,12-Nov-02,0,0.39,2,0,0,0,0,0,17-Jan-73,2002,0.39,0,0.39
6183,3,12-Nov-02,15-Nov-02,0,326.89,1222.35,0,0,0,0,0,10-Feb-60,2002,326.89,0,326.89
6183,2,13-Nov-02,15-Nov-02,0,17.29,110.25,0,0,0,0,0,10-Feb-60,2002,17.29,0,17.29
6183,3,31-Jul-04,31-Jul-04,0,145.84,336,0,0,0,0,0,10-Feb-60,2004,145.84,0,145.84
6184,3,13-Nov-02,13-Nov-02,0,21.22,-70,0,0,0,0,0,13-Jan-68,2002,21.22,0,21.22
6185,3,13-Nov-02,13-Nov-02,0,0,0,0,0,70.42,0,0,,2002,0,70.42,-70.42
6186,3,09-Aug-03,09-Aug-03,23.2,0,0,200,0,0,0,0,23-Dec-52,2003,23.2,0,23.2
6186,3,13-Nov-02,13-Nov-02,0,10.97,40,0,0,0,0,0,23-Dec-52,2002,10.97,0,10.97
6186,6,20-Oct-04,21-Oct-04,28.44,44.38,126,100,0,0,0,0,23-Dec-52,2004,72.82,0,72.82
6186,6,21-May-04,21-May-04,12,4.62,20,200,0,0,0,0,23-Dec-52,2004,16.62,0,16.62
6186,3,22-May-04,22-May-04,21.27,27.46,20,400,0,0,0,0,23-Dec-52,2004,48.73,0,48.73
6186,3,29-Oct-03,30-Oct-03,0,16.29,46,0,0,4.6,0,0,23-Dec-52,2003,16.29,4.6,11.69
6186,4,30-Oct-03,30-Oct-03,16.4,57.38,43,-100,0,18.4,0,0,23-Dec-52,2003,73.78,18.4,55.38
6186,6,30-Oct-03,31-Oct-03,95.95,32.67,49,200,0,0,0,0,23-Dec-52,2003,128.62,0,128.62
6187,3,13-Nov-02,13-Nov-02,28.22,0,0,0,0,0,0,0,12-Sep-43,2002,28.22,0,28.22
6187,3,24-Jul-03,25-Jul-03,76.03,18.58,20,200,0,0,0,0,12-Sep-43,2003,94.61,0,94.61
6187,3,29-Oct-03,29-Oct-03,8.23,0,0,0,0,0,0,0,12-Sep-43,2003,8.23,0,8.23
6189,3,15-Nov-02,17-Nov-02,0,13.46,26.75,0,0,0,0,0,15-Nov-52,2002,13.46,0,13.46
6191,1,14-Nov-02,17-Nov-02,0,43.76,-12.3,0,0,0,0,0,11-Jun-60,2002,43.76,0,43.76
6191,3,15-Nov-02,17-Nov-02,0,6.43,42,0,0,0,0,0,11-Jun-60,2002,6.43,0,6.43
6192,3,14-Nov-02,16-Nov-02,0,15.21,48.75,0,0,0,0,0,17-Jul-61,2002,15.21,0,15.21
6194,2,14-Nov-02,16-Nov-02,0,192.04,348.05,0,0,0,0,0,25-Jan-60,2002,192.04,0,192.04
6194,1,15-Nov-02,15-Nov-02,0,131.55,245,0,0,0,0,0,25-Jan-60,2002,131.55,0,131.55
6194,3,16-Aug-03,19-Aug-03,0,203.85,170.35,0,0,0,0,0,25-Jan-60,2003,203.85,0,203.85
6194,1,19-Aug-03,19-Aug-03,0,0,0,0,0,0,0,0,25-Jan-60,2003,0,0,0
6194,2,19-Aug-03,19-Aug-03,0,0,0,0,0,0,0,0,25-Jan-60,2003,0,0,0
6195,3,16-Nov-02,16-Nov-02,0,1.76,5,0,0,0,0,0,03-Nov-57,2002,1.76,0,1.76
6196,1,14-Nov-02,17-Nov-02,0,200.87,311.05,0,0,0,0,0,26-Mar-73,2002,200.87,0,200.87
6196,2,16-Nov-02,16-Nov-02,0,13.11,40,0,0,0,0,0,26-Mar-73,2002,13.11,0,13.11
6196,3,17-Nov-03,18-Nov-03,0,86.78,146,0,0,0,0,0,26-Mar-73,2003,86.78,0,86.78
6196,3,22-Aug-04,22-Aug-04,0,70.82,-10,0,0,0,0,0,26-Mar-73,2004,70.82,0,70.82
6196,6,23-Aug-04,23-Aug-04,0,35.26,17,0,0,0,0,0,26-Mar-73,2004,35.26,0,35.26
6197,3,14-Nov-02,14-Nov-02,0,35.33,97,0,0,0,0,0,05-Sep-66,2002,35.33,0,35.33
6198,3,14-Nov-02,16-Nov-02,0,20.9,26.5,0,0,0,0,0,19-May-62,2002,20.9,0,20.9
6199,3,16-Nov-02,16-Nov-02,0,0,0,0,0,0,0,0,,2002,0,0,0
6201,3,15-Nov-02,15-Nov-02,0,3.69,10.25,0,0,0,0,0,16-Oct-59,2002,3.69,0,3.69
6202,3,15-Nov-02,16-Nov-02,0,15.2,47.65,0,0,0,0,0,11-Feb-65,2002,15.2,0,15.2
6203,3,15-Nov-02,16-Nov-02,0,23.72,118,0,0,0,0,0,03-Jul-56,2002,23.72,0,23.72
6203,6,18-Nov-04,18-Nov-04,0,41.23,100,0,0,0,0,0,03-Jul-56,2004,41.23,0,41.23
6203,3,19-Nov-04,19-Nov-04,0,34.37,41.95,0,0,0,0,0,03-Jul-56,2004,34.37,0,34.37
6203,4,19-Nov-04,19-Nov-04,0,25.09,65,0,0,0,0,0,03-Jul-56,2004,25.09,0,25.09
6204,3,15-Nov-02,15-Nov-02,0,2.01,7.1,0,0,0,0,0,14-May-81,2002,2.01,0,2.01
6205,3,06-Dec-03,06-Dec-03,0,7.24,40.5,0,0,0,0,0,21-Jul-68,2003,7.24,0,7.24
6205,3,15-Nov-02,15-Nov-02,0,5.87,44.5,0,0,0,0,0,21-Jul-68,2002,5.87,0,5.87
6206,3,15-Nov-02,17-Nov-02,0,48.59,-34.7,0,0,0,0,0,09-May-45,2002,48.59,0,48.59
6208,8,01-Oct-04,01-Oct-04,0,0,0,0,0,0,0,0,22-Sep-57,2004,0,0,0
6208,3,16-Nov-02,16-Nov-02,0,18.39,60,0,0,0,0,0,22-Sep-57,2002,18.39,0,18.39
6208,1,17-Nov-02,17-Nov-02,0,0.91,0.25,0,0,0,0,0,22-Sep-57,2002,0.91,0,0.91
6208,2,17-Nov-02,17-Nov-02,0,4.94,53.4,0,0,0,0,0,22-Sep-57,2002,4.94,0,4.94
6208,8,30-Sep-04,01-Oct-04,0,94.87,297.95,0,0,0,0,0,22-Sep-57,2004,94.87,0,94.87
6209,3,16-Nov-02,16-Nov-02,0,52.57,95,0,0,0,0,0,01-Apr-72,2002,52.57,0,52.57
6210,3,16-Nov-02,22-Nov-02,0,27.77,68,0,0,0,0,0,21-Jun-57,2002,27.77,0,27.77
6210,1,17-Nov-02,22-Nov-02,0,14.74,167,0,0,0,0,0,21-Jun-57,2002,14.74,0,14.74
6210,6,20-Nov-02,22-Nov-02,0,37.9,49.45,0,0,0,0,0,21-Jun-57,2002,37.9,0,37.9
6212,3,16-Nov-02,17-Nov-02,0,43.65,-36,0,0,0,0,0,13-Feb-53,2002,43.65,0,43.65
6213,6,15-Nov-04,15-Nov-04,0,1.67,20,0,0,0,0,0,03-Mar-48,2004,1.67,0,1.67
6213,6,16-Nov-03,16-Nov-03,0,2.47,14,0,0,0,0,0,03-Mar-48,2003,2.47,0,2.47
6213,4,16-Nov-04,16-Nov-04,0,1.29,-7.75,0,0,0,0,0,03-Mar-48,2004,1.29,0,1.29
6213,3,17-Nov-02,17-Nov-02,0,5.06,8,0,0,0,0,0,03-Mar-48,2002,5.06,0,5.06
6214,1,07-Jul-03,07-Jul-03,0,0,0,0,0,0,0,0,06-Apr-67,2003,0,0,0
6214,2,07-Jul-03,07-Jul-03,0,0,0,0,0,0,0,0,06-Apr-67,2003,0,0,0
6214,3,07-Jul-03,07-Jul-03,0,0,0,0,0,0,0,0,06-Apr-67,2003,0,0,0
6214,6,07-Jul-03,07-Jul-03,0,0,0,0,0,0,0,0,06-Apr-67,2003,0,0,0
6214,1,17-Nov-02,20-Nov-02,0,0.42,3.25,0,0,0,0,0,06-Apr-67,2002,0.42,0,0.42
6214,6,20-Nov-02,21-Nov-02,0,4.13,20,0,0,0,0,0,06-Apr-67,2002,4.13,0,4.13
6214,2,21-Nov-02,21-Nov-02,0,2.15,-8,0,0,0,0,0,06-Apr-67,2002,2.15,0,2.15
6214,3,21-Nov-02,21-Nov-02,0,1.17,8,0,0,0,0,0,06-Apr-67,2002,1.17,0,1.17
6215,3,18-Nov-02,19-Nov-02,0,12.77,18,0,0,0,0,0,13-Sep-70,2002,12.77,0,12.77
6217,3,01-Nov-03,01-Nov-03,0,0.75,2.75,0,0,0,0,0,06-Nov-60,2003,0.75,0,0.75
6217,1,18-Nov-02,19-Nov-02,0,12.9,50,0,0,0,0,0,06-Nov-60,2002,12.9,0,12.9
6217,3,28-Mar-04,28-Mar-04,0,0.91,17,0,0,0,0,0,06-Nov-60,2004,0.91,0,0.91
6218,3,04-Dec-02,07-Dec-02,0,0,0,0,0,0,0,0,,2002,0,0,0
6220,4,18-Nov-02,18-Nov-02,0,0.15,1,0,0,0,0,0,22-Apr-72,2002,0.15,0,0.15
6220,2,21-Nov-02,21-Nov-02,0,5.95,-29,0,0,0,0,0,22-Apr-72,2002,5.95,0,5.95
6220,2,26-Nov-03,26-Nov-03,0,0,0,0,0,0,0,0,22-Apr-72,2003,0,0,0
6220,3,26-Nov-03,26-Nov-03,0,6.29,4.5,0,0,0,0,0,22-Apr-72,2003,6.29,0,6.29
6221,3,19-Nov-02,19-Nov-02,21,0,0,100,0,0,0,0,18-Sep-76,2002,21,0,21
6222,6,19-Nov-02,22-Nov-02,0,60.52,115,0,0,0,0,0,13-Dec-67,2002,60.52,0,60.52
6222,3,22-Nov-02,22-Nov-02,0,9.52,40,0,0,0,0,0,13-Dec-67,2002,9.52,0,9.52
6223,3,23-Nov-02,24-Nov-02,0,30.87,98,0,0,0,0,0,,2002,30.87,0,30.87
6223,6,23-Nov-02,24-Nov-02,0,4.88,-31.5,0,0,0,0,0,,2002,4.88,0,4.88
6224,6,20-Nov-02,21-Nov-02,0,129.67,72.5,0,0,0,0,0,19-Oct-63,2002,129.67,0,129.67
6224,3,21-Nov-02,21-Nov-02,0,31.32,98.5,0,0,0,0,0,19-Oct-63,2002,31.32,0,31.32
6225,3,12-Sep-04,12-Sep-04,0,10.75,-69.75,0,0,0,0,0,25-Apr-71,2004,10.75,0,10.75
6225,3,21-Nov-02,21-Nov-02,0,5.83,26.95,0,0,0,0,0,25-Apr-71,2002,5.83,0,5.83
6225,1,22-Nov-02,22-Nov-02,0,10.62,33.55,0,0,0,0,0,25-Apr-71,2002,10.62,0,10.62
6226,4,20-Aug-04,23-Aug-04,658.0608,0,0,-3880,0,0,0,0,07-Feb-69,2004,658.0608,0,658.0608
6226,1,20-Sep-03,22-Sep-03,177.04,0,0,700,0,0,0,0,07-Feb-69,2003,177.04,0,177.04
6226,3,21-Nov-02,24-Nov-02,1070.6,0,0,-2800,0,344.32,0,0,07-Feb-69,2002,1070.6,344.32,726.28
6226,3,22-Aug-04,22-Aug-04,5.25,0,0,-300,0,0,0,0,07-Feb-69,2004,5.25,0,5.25
6226,6,22-Aug-04,25-Aug-04,69.405,0,0,-1600,0,0,0,0,07-Feb-69,2004,69.405,0,69.405
6226,3,22-Sep-03,22-Sep-03,45.1,0,0,-400,0,0,0,0,07-Feb-69,2003,45.1,0,45.1
6226,4,22-Sep-03,22-Sep-03,45.37,0,0,100,0,0,0,0,07-Feb-69,2003,45.37,0,45.37
6226,4,23-Nov-02,23-Nov-02,239.58,0,0,1825,0,0,0,0,07-Feb-69,2002,239.58,0,239.58
6228,6,22-Nov-02,25-Nov-02,0,7.36,22.75,0,0,0,0,0,25-Nov-75,2002,7.36,0,7.36
6228,3,25-Nov-02,25-Nov-02,0,4.11,16.5,0,0,0,0,0,25-Nov-75,2002,4.11,0,4.11
6229,3,22-Nov-02,23-Nov-02,202.31,0,0,0,0,16.99,0,0,23-Jul-62,2002,202.31,16.99,185.32
6229,3,23-Sep-03,28-Sep-03,56.4,0,0,-900,0,25.72,0,0,23-Jul-62,2003,56.4,25.72,30.68
6229,1,27-Sep-03,27-Sep-03,12.3,0,0,-200,0,0,0,0,23-Jul-62,2003,12.3,0,12.3
6230,3,07-Dec-02,07-Dec-02,0,0,0,0,0,214.56,0,0,,2002,0,214.56,-214.56
6231,3,21-Nov-02,22-Nov-02,44.1,0,0,1400,0,0,0,0,06-Oct-70,2002,44.1,0,44.1
6232,3,22-Nov-02,22-Nov-02,0,8.31,38,0,0,0,0,0,24-Apr-81,2002,8.31,0,8.31
6233,3,23-Nov-02,23-Nov-02,0,157.61,173.75,0,0,0,0,0,15-Nov-66,2002,157.61,0,157.61
6234,2,01-Sep-04,03-Sep-04,0,91.12,332,0,0,0,86.36,0,06-Jul-62,2004,91.12,86.36,4.76
6234,5,04-Sep-04,04-Sep-04,0,0,0,0,0,61.5,0,0,06-Jul-62,2004,0,61.5,-61.5
6234,4,06-Nov-04,08-Nov-04,0,25.03,-25,0,0,0,0,0,06-Jul-62,2004,25.03,0,25.03
6234,2,07-Nov-04,08-Nov-04,0,352.42,-339.25,0,0,0,0,0,06-Jul-62,2004,352.42,0,352.42
6234,6,09-Apr-04,11-Apr-04,0,412.09,1593,0,26.88,0,0,0,06-Jul-62,2004,412.09,26.88,385.21
6234,3,10-Apr-04,10-Apr-04,0,0,0,0,148.12,0,0,0,06-Jul-62,2004,0,148.12,-148.12
6234,4,11-Apr-04,11-Apr-04,0,715.75,517,0,0,0,0,0,06-Jul-62,2004,715.75,0,715.75
6234,6,11-Apr-04,11-Apr-04,0,0,0,0,0,0,0,0,06-Jul-62,2004,0,0,0
6234,6,12-Dec-02,12-Dec-02,0,120.75,301.5,0,0,0,0,0,06-Jul-62,2002,120.75,0,120.75
6234,3,15-Apr-04,15-Apr-04,0,0,0,0,10.84,0,0,0,06-Jul-62,2004,0,10.84,-10.84
6234,4,15-Apr-04,15-Apr-04,0,0,0,0,129.21,0,0,0,06-Jul-62,2004,0,129.21,-129.21
6234,6,15-Apr-04,15-Apr-04,0,0,0,0,34.95,0,0,0,06-Jul-62,2004,0,34.95,-34.95
6234,4,18-Dec-04,23-Dec-04,40.95,4618.35,12620.6,1600,1199.002,494.42,0,0,06-Jul-62,2004,4659.3,1693.422,2965.878
6234,1,19-Dec-04,21-Dec-04,0,0,0,0,0,0,0,0,06-Jul-62,2004,0,0,0
6234,3,20-Dec-04,21-Dec-04,0,209.27,-617,0,0,0,0,0,06-Jul-62,2004,209.27,0,209.27
6234,2,20-Nov-03,23-Nov-03,0,974.3,4623,0,192.54,2.3,0,0,06-Jul-62,2003,974.3,194.84,779.46
6234,1,21-Nov-03,23-Nov-03,0,159.16,219,0,31.83,0,0,0,06-Jul-62,2003,159.16,31.83,127.33
6234,4,21-Nov-03,23-Nov-03,0,74.04,-401,0,0,0,0,0,06-Jul-62,2003,74.04,0,74.04
6234,3,22-Mar-03,24-Mar-03,0,668.37,1165,0,0,0,0,0,06-Jul-62,2003,668.37,0,668.37
6234,6,22-Nov-03,23-Nov-03,0,1.35,18,0,18.32,0,0,0,06-Jul-62,2003,1.35,18.32,-16.97
6234,3,23-Nov-03,23-Nov-03,0,0,0,0,0,38.85,0,0,06-Jul-62,2003,0,38.85,-38.85
6234,2,23-Sep-04,01-Oct-04,201.25,2088.49,3995.35,900,626.329,1058.292,95,420,06-Jul-62,2004,2289.74,2199.621,90.119
6234,1,24-Sep-04,05-Oct-04,0,9467.81,18575,0,1394.041,858.974,295,1116.15,06-Jul-62,2004,9467.81,3664.165,5803.645
6234,3,24-Sep-04,30-Sep-04,0,2098.94,465.5,0,0,0,0,0,06-Jul-62,2004,2098.94,0,2098.94
6234,4,26-Aug-04,01-Sep-04,0,734.66,1409.25,0,265.35,0,0,0,06-Jul-62,2004,734.66,265.35,469.31
6234,4,27-Sep-04,30-Sep-04,0,7.94,-273,0,0,0,0,0,06-Jul-62,2004,7.94,0,7.94
6234,3,28-Aug-04,01-Sep-04,0,587.53,769.5,0,0,0,0,0,06-Jul-62,2004,587.53,0,587.53
6234,1,28-Oct-04,09-Nov-04,17.5,13249.32,30771.05,1200,2205.178,1468.752,675,1604.5,06-Jul-62,2004,13266.82,5953.43,7313.39
6234,1,29-Aug-04,03-Sep-04,0,2890.41,5208,0,274.061,7.4675,0,0,06-Jul-62,2004,2890.41,281.5285,2608.8815
6234,6,31-Aug-04,04-Sep-04,0,414.44,-192,0,0,25.9,0,0,06-Jul-62,2004,414.44,25.9,388.54
6235,8,05-Sep-03,06-Sep-03,0,460.14,732.9,0,0,0,0,0,05-Sep-62,2003,460.14,0,460.14
6235,8,06-Feb-04,07-Feb-04,0,901.81,956.7,0,0,0,0,0,05-Sep-62,2004,901.81,0,901.81
6235,8,07-Nov-03,07-Nov-03,0,-62.63,-48.25,0,0,0,0,0,05-Sep-62,2003,-62.63,0,-62.63
6235,6,08-Apr-04,08-Apr-04,0,122.77,225.5,0,0,0,0,0,05-Sep-62,2004,122.77,0,122.77
6235,1,08-Feb-04,08-Feb-04,0,0,0,0,0,0,0,0,05-Sep-62,2004,0,0,0
6235,2,08-Feb-04,08-Feb-04,0,0,0,0,0,0,0,0,05-Sep-62,2004,0,0,0
6235,3,08-Feb-04,08-Feb-04,0,0,0,0,0,0,0,0,05-Sep-62,2004,0,0,0
6235,6,08-Feb-04,08-Feb-04,0,0,0,0,0,0,0,0,05-Sep-62,2004,0,0,0
6235,8,08-Feb-04,08-Feb-04,0,31.63,200,0,0,0,0,0,05-Sep-62,2004,31.63,0,31.63
6235,1,09-Apr-04,09-Apr-04,0,97.9,120,0,0,0,0,0,05-Sep-62,2004,97.9,0,97.9
6235,4,11-Apr-04,11-Apr-04,0,273.38,137,0,0,0,0,0,05-Sep-62,2004,273.38,0,273.38
6235,8,14-Apr-03,14-Apr-03,0,168.39,246,0,0,0,0,0,05-Sep-62,2003,168.39,0,168.39
6235,8,15-Apr-03,15-Apr-03,0,2.6,19.95,0,0,0,0,0,05-Sep-62,2003,2.6,0,2.6
6235,2,23-Nov-02,28-Nov-02,0,7.9,30,0,0,1.58,0,0,05-Sep-62,2002,7.9,1.58,6.32
6235,6,23-Nov-02,28-Nov-02,0,417.49,708.75,0,0,62.62,0,0,05-Sep-62,2002,417.49,62.62,354.87
6235,1,25-Nov-02,28-Nov-02,0,59.94,96,0,0,11.98,0,0,05-Sep-62,2002,59.94,11.98,47.96
6235,3,26-Nov-02,28-Nov-02,0,6.94,37.5,0,0,2.08,0,0,05-Sep-62,2002,6.94,2.08,4.86
6236,3,23-Nov-02,24-Nov-02,83.25,0,0,200,0,0,0,0,26-Dec-79,2002,83.25,0,83.25
6237,3,23-Nov-02,23-Nov-02,79.95,7.7,19,100,0,0,0,0,26-Jun-45,2002,87.65,0,87.65
6238,3,23-Nov-02,23-Nov-02,0,1.48,10,0,0,0,0,0,20-Apr-74,2002,1.48,0,1.48
6239,3,24-Nov-02,25-Nov-02,0,6.31,29.75,0,0,0,0,0,13-Jul-58,2002,6.31,0,6.31
6240,3,23-Nov-02,23-Nov-02,0,6.67,10.5,0,0,0,0,0,22-Jun-67,2002,6.67,0,6.67
6241,3,23-Nov-02,23-Nov-02,0,878.07,881.5,0,0,0,0,0,06-Jun-67,2002,878.07,0,878.07
6242,3,24-Nov-02,24-Nov-02,0,7.63,26.75,0,0,0,0,0,03-Aug-48,2002,7.63,0,7.63
6244,3,24-Nov-02,24-Nov-02,31.56,0,0,0,0,0,0,0,24-Sep-66,2002,31.56,0,31.56
6245,3,24-Nov-02,26-Nov-02,0,370.72,1442.75,0,0,19.98,29.33,0,28-Dec-76,2002,370.72,49.31,321.41
6246,2,24-Nov-02,25-Nov-02,63.36,29.39,180.25,-400,0,0,0,0,08-Apr-69,2002,92.75,0,92.75
6246,3,25-Nov-02,25-Nov-02,0,2.62,10,0,0,0,0,0,08-Apr-69,2002,2.62,0,2.62
6247,3,09-Jun-03,10-Jun-03,0,18.18,123.25,0,0,0,0,0,11-Sep-47,2003,18.18,0,18.18
6247,3,18-Mar-03,18-Mar-03,0,24.31,25.5,0,0,0,0,0,11-Sep-47,2003,24.31,0,24.31
6247,3,24-Nov-02,24-Nov-02,0,87.92,374,0,0,0,0,0,11-Sep-47,2002,87.92,0,87.92
6248,1,24-Nov-02,27-Nov-02,0,17.83,21.5,0,0,0,0,0,13-Jun-47,2002,17.83,0,17.83
6248,2,24-Nov-02,27-Nov-02,0,29.57,152.25,0,0,0,0,0,13-Jun-47,2002,29.57,0,29.57
6248,3,26-Nov-02,27-Nov-02,0,8.25,19.5,0,0,0,0,0,13-Jun-47,2002,8.25,0,8.25
6248,6,27-Nov-02,27-Nov-02,0,3.37,20,0,0,0,0,0,13-Jun-47,2002,3.37,0,3.37
6249,4,03-Aug-04,03-Aug-04,0,1.53,10,0,0,0,0,0,28-Sep-48,2004,1.53,0,1.53
6249,6,19-Jan-04,19-Jan-04,0,16.81,79,0,0,0,0,0,28-Sep-48,2004,16.81,0,16.81
6249,3,20-Jan-04,20-Jan-04,0,13.89,55,0,0,0,0,0,28-Sep-48,2004,13.89,0,13.89
6249,3,24-Nov-02,24-Nov-02,0,13.52,20,0,0,0,0,0,28-Sep-48,2002,13.52,0,13.52
6250,2,24-Nov-02,28-Nov-02,0,55.28,96.85,0,0,0,0,0,14-Jun-57,2002,55.28,0,55.28
6250,3,26-Nov-02,28-Nov-02,0,24.25,-85.1,0,0,0,0,0,14-Jun-57,2002,24.25,0,24.25
6251,2,21-Aug-04,21-Aug-04,0,124.43,271.7,0,0,0,0,0,01-Dec-75,2004,124.43,0,124.43
6251,2,24-Nov-02,26-Nov-02,0,127.39,-188.5,0,0,0,0,0,01-Dec-75,2002,127.39,0,127.39
