HOTEL_CUSTOMER_ID,PLAYER_ID,FOL_ACT_ARR_DATE,FOL_ACT_DEP_DATE,DEBIT_TTL,CREDIT_TTL,Rev_TTL,Earnings_TTL,ROOMDEBIT,ROOMCREDIT,Room_Rev,Room_Earnings,OTHERDEBIT,OTHERCREDIT,Other_Rev,Other_Earnings,FNBDEBIT,FNBCREDIT,FNB_Rev,FNB_Earnings,ENTERTNDEBIT,ENTERTNCREDIT,Entertn_Rev,Entertn_Earnings,RETLCREDIT,RETLDEBIT,Retl_Rev,Retl_Earnings,TOTAL_CHARGES,Is Casino
1521,4898,14-Jun-2002,17-Jun-2002,388.32,0,388.32,80.208,305.02,0,305.02,61.004,51.5,0,51.5,10.3,31.8,0,31.8,8.904,0,0,0,0,0,0,0,0,388.32,0
1522,5313,16-Jun-2004,18-Jun-2004,185.25,0,185.25,37.05,0,0,0,0,185.25,0,185.25,37.05,0,0,0,0,0,0,0,0,0,0,0,0,185.25,0
1522,5313,25-Aug-2002,28-Aug-2002,454.61,0,454.61,80.6836,368.51,0,368.51,73.702,0,0,0,0,72.72,0,72.72,20.3616,0,0,0,0,0,13.38,-13.38,-13.38,454.61,0
1523,5204,20-Jul-2002,24-Jul-2002,436.76,0,436.76,87.352,435.76,0,435.76,87.152,1,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,436.76,1
1524,6562,16-Aug-2004,19-Aug-2004,212.55,0,212.55,42.51,212.55,0,212.55,42.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.55,0
1524,6562,25-Aug-2002,27-Aug-2002,185.48,0,185.48,39.736,152.48,0,152.48,30.496,0,0,0,0,33,0,33,9.24,0,0,0,0,0,0,0,0,185.48,0
1524,6562,29-Jun-2003,2-Jul-2003,269.72,0,269.72,57.224,228.72,0,228.72,45.744,0,0,0,0,41,0,41,11.48,0,0,0,0,0,0,0,0,269.72,0
1525,4865,26-Aug-2003,1-Sep-2003,933.2,0,933.2,187.2,926.2,0,926.2,185.24,0,0,0,0,7,0,7,1.96,0,0,0,0,0,0,0,0,933.2,0
1525,4865,28-Jun-2004,5-Jul-2004,1220.45,0,1220.45,244.09,1220.45,0,1220.45,244.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220.45,0
1525,4865,29-Jun-2002,3-Jul-2002,356.56,0,356.56,66.832,348.56,0,348.56,69.712,0,0,0,0,4,0,4,1.12,0,0,0,0,0,4,-4,-4,356.56,0
1526,4861,7-Jun-2002,9-Jun-2002,346.76,0,346.76,74.4304,283.28,0,283.28,56.656,0,0,0,0,63.48,0,63.48,17.7744,0,0,0,0,0,0,0,0,346.76,0
1527,4923,6-Jun-2002,9-Jun-2002,1081.04,0,1081.04,223.6784,387.22,0,387.22,77.444,600.44,0,600.44,120.088,93.38,0,93.38,26.1464,0,0,0,0,0,0,0,0,1081.04,0
1528,5046,8-Aug-2002,11-Aug-2002,163.44,0,163.44,32.688,0,0,0,0,163.44,0,163.44,32.688,0,0,0,0,0,0,0,0,0,0,0,0,163.44,0
1528,5046,15-Nov-2002,17-Nov-2002,239.68,0,239.68,47.936,239.68,0,239.68,47.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.68,0
1529,5324,17-Jul-2002,22-Jul-2002,20.18,0,20.18,-20.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.18,-20.18,-20.18,20.18,1
1530,5326,7-Oct-2002,8-Oct-2002,141.14,0,141.14,32.548,87.14,0,87.14,17.428,0,0,0,0,54,0,54,15.12,0,0,0,0,0,0,0,0,141.14,0
1530,5326,13-Nov-2002,14-Nov-2002,116.68,0,116.68,23.9552,108.94,0,108.94,21.788,0,0,0,0,7.74,0,7.74,2.1672,0,0,0,0,0,0,0,0,116.68,0
1530,5326,16-Sep-2002,17-Sep-2002,129.17,0,129.17,29.1964,87.14,0,87.14,17.428,0,0,0,0,42.03,0,42.03,11.7684,0,0,0,0,0,0,0,0,129.17,0
1530,5326,29-Jul-2002,30-Jul-2002,105.7,0,105.7,22.6248,87.14,0,87.14,17.428,0,0,0,0,18.56,0,18.56,5.1968,0,0,0,0,0,0,0,0,105.7,0
1530,5326,30-Sep-2002,1-Oct-2002,87.14,0,87.14,17.428,0,0,0,0,87.14,0,87.14,17.428,0,0,0,0,0,0,0,0,0,0,0,0,87.14,0
1531,5100,14-Jul-2002,18-Jul-2002,854.5,-0.53,855.03,176.398,472.94,-0.53,473.47,94.694,314.16,0,314.16,62.832,67.4,0,67.4,18.872,0,0,0,0,0,0,0,0,855.03,0
1532,5219,1-Jul-2002,3-Jul-2002,373.6,0,373.6,74.72,248.67,0,248.67,49.734,124.93,0,124.93,24.986,0,0,0,0,0,0,0,0,0,0,0,0,373.6,0
1532,5219,1-Sep-2002,3-Sep-2002,98.04,0,98.04,19.608,0,0,0,0,98.04,0,98.04,19.608,0,0,0,0,0,0,0,0,0,0,0,0,98.04,0
1532,5219,4-Sep-2004,6-Sep-2004,283.35,0,283.35,56.67,0,0,0,0,283.35,0,283.35,56.67,0,0,0,0,0,0,0,0,0,0,0,0,283.35,0
1533,5203,9-Aug-2002,11-Aug-2002,414.08,0,414.08,82.816,414.08,0,414.08,82.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.08,0
1534,4965,3-Jul-2002,7-Jul-2002,600.2,0,600.2,120.04,479.36,0,479.36,95.872,120.84,0,120.84,24.168,0,0,0,0,0,0,0,0,0,0,0,0,600.2,0
1535,5059,20-Jun-2002,21-Jun-2002,76.24,0,76.24,15.248,76.24,0,76.24,15.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.24,0
1536,4877,3-Jul-2002,7-Jul-2002,566.56,0,566.56,113.312,566.56,0,566.56,113.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.56,0
1537,4889,2-Jun-2002,11-Jun-2002,993.23,0,993.23,198.646,931.95,0,931.95,186.39,61.28,0,61.28,12.256,0,0,0,0,0,0,0,0,0,0,0,0,993.23,0
1538,4876,31-May-2002,2-Jun-2002,370.48,0,370.48,74.096,370.48,0,370.48,74.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.48,0
1539,4989,13-Jun-2002,17-Jun-2002,322.91,0,322.91,64.582,322.91,0,322.91,64.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.91,0
1540,5060,21-Jul-2002,26-Jul-2002,556.65,0,556.65,111.33,439.54,0,439.54,87.908,117.11,0,117.11,23.422,0,0,0,0,0,0,0,0,0,0,0,0,556.65,0
1541,4894,4-Oct-2002,6-Oct-2002,345.06,0,345.06,69.012,324.82,0,324.82,64.964,20.24,0,20.24,4.048,0,0,0,0,0,0,0,0,0,0,0,0,345.06,0
1542,5351,7-Aug-2002,10-Aug-2002,397.22,0,397.22,79.444,392.22,0,392.22,78.444,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,397.22,0
1543,5209,4-Aug-2002,6-Aug-2002,419.28,0,419.28,91.656,392.28,0,392.28,78.456,1,0,1,0.2,0,0,0,0,26,0,26,13,0,0,0,0,419.28,0
1544,5035,18-Jun-2002,21-Jun-2002,235.95,0,235.95,32.946,196.2,0,196.2,39.24,17,0,17,3.4,10.2,0,10.2,2.856,0,0,0,0,0,12.55,-12.55,-12.55,235.95,0
1545,5841,14-Sep-2002,21-Sep-2002,1225.38,0,1225.38,261.3136,838.88,0,838.88,167.776,183.53,0,183.53,36.706,202.97,0,202.97,56.8316,0,0,0,0,0,0,0,0,1225.38,1
1546,4991,13-Jun-2002,15-Jun-2002,249.11,0,249.11,55.8084,174.28,0,174.28,34.856,0,0,0,0,74.83,0,74.83,20.9524,0,0,0,0,0,0,0,0,249.11,0
1547,4990,19-Jul-2002,26-Jul-2002,968.19,0,968.19,217.2564,732.21,0,732.21,146.442,4,0,4,0.8,208.98,0,208.98,58.5144,23,0,23,11.5,0,0,0,0,968.19,0
1548,4914,11-Jul-2004,14-Jul-2004,642.43,25,617.43,146.5724,326.85,0,326.85,65.37,2,0,2,0.4,313.58,25,288.58,80.8024,0,0,0,0,0,0,0,0,617.43,1
1548,4914,29-Jun-2003,2-Jul-2003,475.09,0,475.09,113.158,248.34,0,248.34,49.668,0,0,0,0,226.75,0,226.75,63.49,0,0,0,0,0,0,0,0,475.09,1
1548,4914,29-Sep-2002,2-Oct-2002,772.56,0,772.56,219.1904,414.08,0,414.08,82.816,1,0,1,0.2,193.48,0,193.48,54.1744,164,0,164,82,0,0,0,0,772.56,1
1548,4914,30-Jun-2002,3-Jul-2002,540.33,0,540.33,132.8348,228.72,0,228.72,45.744,2,0,2,0.4,309.61,0,309.61,86.6908,0,0,0,0,0,0,0,0,540.33,1
1549,4969,21-Jun-2002,23-Jun-2002,479.49,0,479.49,95.898,479.48,0,479.48,95.896,0.01,0,0.01,0.002,0,0,0,0,0,0,0,0,0,0,0,0,479.49,0
1550,5468,30-Jun-2002,7-Jul-2002,571.16,0,571.16,114.232,571.16,0,571.16,114.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571.16,0
1551,5018,16-Jun-2002,18-Jun-2002,225.36,0,225.36,50.9024,152.48,0,152.48,30.496,0,0,0,0,72.88,0,72.88,20.4064,0,0,0,0,0,0,0,0,225.36,0
1552,4909,10-Jun-2002,13-Jun-2002,406.24,0,406.24,64.2528,359.52,0,359.52,71.904,15,0,15,3,16.46,0,16.46,4.6088,0,0,0,0,0,15.26,-15.26,-15.26,406.24,1
1553,5021,16-Jun-2002,20-Jun-2002,370.6,0,370.6,74.12,370.6,0,370.6,74.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.6,0
1554,5061,15-Aug-2002,18-Aug-2002,470.34,0,470.34,94.068,464.34,0,464.34,92.868,6,0,6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,470.34,0
1555,4941,16-Jun-2002,17-Jun-2002,150.55,0,150.55,32.4068,119.84,0,119.84,23.968,2,0,2,0.4,28.71,0,28.71,8.0388,0,0,0,0,0,0,0,0,150.55,1
1555,4941,16-Jun-2002,17-Jun-2002,631.27,0,631.27,136.4884,501.34,0,501.34,100.268,2,0,2,0.4,127.93,0,127.93,35.8204,0,0,0,0,0,0,0,0,631.27,1
1555,4941,26-Dec-2002,27-Dec-2002,624.28,0,624.28,125.9712,610.34,0,610.34,122.068,0,0,0,0,13.94,0,13.94,3.9032,0,0,0,0,0,0,0,0,624.28,1
1556,4939,23-Feb-2002,24-Feb-2002,381.44,0,381.44,76.288,381.44,0,381.44,76.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.44,1
1557,4987,13-Jun-2002,15-Jun-2002,131.18,0,131.18,26.236,130.68,0,130.68,26.136,0.5,0,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,131.18,0
1558,4986,27-Jun-2002,30-Jun-2002,261.42,0,261.42,52.284,261.42,0,261.42,52.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.42,0
1559,5390,25-Jul-2002,28-Jul-2002,293.21,0,293.21,58.642,293.21,0,293.21,58.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.21,0
1560,5226,5-Jul-2002,8-Jul-2002,384.67,0,384.67,87.502,326.82,0,326.82,65.364,0,0,0,0,30.85,0,30.85,8.638,27,0,27,13.5,0,0,0,0,384.67,0
1561,5194,27-Jun-2002,1-Jul-2002,436.92,0,436.92,122.784,313.92,0,313.92,62.784,5,0,5,1,0,0,0,0,118,0,118,59,0,0,0,0,436.92,1
1562,4966,8-Aug-2002,13-Aug-2002,1929.26,0,1929.26,419.1504,608.19,0,608.19,121.638,615.24,0,615.24,123.048,687.73,0,687.73,192.5644,0,0,0,0,0,18.1,-18.1,-18.1,1929.26,1
1563,5011,21-Dec-2002,24-Dec-2002,337.65,0,337.65,70.5044,250.52,0,250.52,50.104,49.95,0,49.95,9.99,37.18,0,37.18,10.4104,0,0,0,0,0,0,0,0,337.65,1
1564,5043,22-Jun-2002,23-Jun-2002,174.34,0,174.34,34.868,174.34,0,174.34,34.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.34,0
1565,4971,11-Jun-2002,14-Jun-2002,463.81,0,463.81,98.674,368.51,0,368.51,73.702,21.4,0,21.4,4.28,73.9,0,73.9,20.692,0,0,0,0,0,0,0,0,463.81,0
1566,5594,24-Sep-2002,25-Sep-2002,87.14,0,87.14,17.428,87.14,0,87.14,17.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.14,0
1567,5272,10-Jul-2002,11-Jul-2002,228.73,0,228.73,45.746,228.72,0,228.72,45.744,0.01,0,0.01,0.002,0,0,0,0,0,0,0,0,0,0,0,0,228.73,0
1568,5260,9-Jul-2002,11-Jul-2002,106.82,0,106.82,21.364,106.82,0,106.82,21.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.82,1
1569,5033,20-Sep-2002,23-Sep-2002,152.54,0,152.54,30.508,0,0,0,0,152.54,0,152.54,30.508,0,0,0,0,0,0,0,0,0,0,0,0,152.54,0
1570,4974,11-Jun-2002,15-Jun-2002,366.56,0,366.56,73.312,348.56,0,348.56,69.712,18,0,18,3.6,0,0,0,0,0,0,0,0,0,0,0,0,366.56,0
1571,4972,12-Jul-2002,14-Jul-2002,483.28,0,483.28,96.656,392.28,0,392.28,78.456,91,0,91,18.2,0,0,0,0,0,0,0,0,0,0,0,0,483.28,0
1572,4988,4-Oct-2002,6-Oct-2002,324.82,0,324.82,64.964,324.82,0,324.82,64.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.82,0
1573,5475,30-Jun-2002,2-Jul-2002,110,0,110,22,109,0,109,21.8,1,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,110,1
1574,5296,26-Jul-2002,28-Jul-2002,334,0,334,66.8,333,0,333,66.6,1,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,334,0
1575,5250,8-Jul-2002,13-Jul-2002,916.33,0,916.33,191.7128,704.38,0,704.38,140.876,132.49,0,132.49,26.498,69.96,0,69.96,19.5888,9.5,0,9.5,4.75,0,0,0,0,916.33,0
1576,5493,1-Aug-2002,7-Aug-2002,671.94,0,671.94,147.58,491.04,0,491.04,98.208,16,0,16,3.2,164.9,0,164.9,46.172,0,0,0,0,0,0,0,0,671.94,0
1577,5290,12-Jul-2002,14-Jul-2002,232.14,0,232.14,47.4888,217.88,0,217.88,43.576,1,0,1,0.2,13.26,0,13.26,3.7128,0,0,0,0,0,0,0,0,232.14,0
1578,5081,21-Jul-2002,26-Jul-2002,465.9,0,465.9,97.26,413.9,0,413.9,82.78,1,0,1,0.2,51,0,51,14.28,0,0,0,0,0,0,0,0,465.9,1
1579,5256,2-Aug-2002,5-Aug-2002,392.22,0,392.22,78.444,392.22,0,392.22,78.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.22,0
1580,5262,8-Jul-2002,14-Jul-2002,433.82,0,433.82,86.764,433.82,0,433.82,86.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.82,0
1581,4985,12-Jun-2002,15-Jun-2002,746.62,0,746.62,165.2312,326.82,0,326.82,65.364,168,0,168,33.6,248.49,0,248.49,69.5772,0,0,0,0,0,3.31,-3.31,-3.31,746.62,0
1582,5001,13-Jun-2002,14-Jun-2002,76.24,0,76.24,15.248,76.24,0,76.24,15.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.24,0
1583,5244,16-Aug-2002,19-Aug-2002,152.54,0,152.54,30.508,0,0,0,0,152.54,0,152.54,30.508,0,0,0,0,0,0,0,0,0,0,0,0,152.54,0
1584,5874,13-Jun-2002,14-Jun-2002,84.64,0,84.64,16.928,76.24,0,76.24,15.248,8.4,0,8.4,1.68,0,0,0,0,0,0,0,0,0,0,0,0,84.64,0
1585,5258,29-Aug-2002,3-Sep-2002,699.66,0,699.66,139.932,693.66,0,693.66,138.732,6,0,6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,699.66,0
1586,5278,11-Jul-2002,15-Jul-2002,466.52,0,466.52,93.304,466.52,0,466.52,93.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.52,0
1587,5225,25-Jul-2002,28-Jul-2002,404.22,0,404.22,80.844,392.22,0,392.22,78.444,12,0,12,2.4,0,0,0,0,0,0,0,0,0,0,0,0,404.22,0
1588,5107,7-Jul-2002,11-Jul-2002,226.72,0,226.72,45.344,226.72,0,226.72,45.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.72,0
1589,5334,5-Sep-2002,8-Sep-2002,1482.42,0,1482.42,368.484,1242.42,0,1242.42,248.484,0,0,0,0,0,0,0,0,240,0,240,120,0,0,0,0,1482.42,1
1590,5057,6-Jul-2002,7-Jul-2002,141.64,0,141.64,28.328,141.64,0,141.64,28.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.64,0
1591,5286,14-Jul-2002,16-Jul-2002,196.08,0,196.08,39.216,0,0,0,0,196.08,0,196.08,39.216,0,0,0,0,0,0,0,0,0,0,0,0,196.08,0
1592,5088,6-Sep-2002,8-Sep-2002,215.82,0,215.82,43.164,215.82,0,215.82,43.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.82,0
1593,5031,23-Jun-2002,25-Jun-2002,209.54,0,209.54,46.4728,152.48,0,152.48,30.496,0,0,0,0,57.06,0,57.06,15.9768,0,0,0,0,0,0,0,0,209.54,0
1594,5302,19-Jul-2002,21-Jul-2002,204.92,0,204.92,40.984,204.92,0,204.92,40.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.92,0
1595,5521,27-Sep-2002,29-Sep-2002,86.11,0,86.11,17.222,0,0,0,0,86.11,0,86.11,17.222,0,0,0,0,0,0,0,0,0,0,0,0,86.11,0
1596,5063,24-Jul-2002,27-Jul-2002,332.74,0,332.74,70.268,248.34,0,248.34,49.668,37.9,0,37.9,7.58,46.5,0,46.5,13.02,0,0,0,0,0,0,0,0,332.74,0
1597,5017,16-Jun-2002,19-Jun-2002,435.46,0,435.46,87.092,435.46,0,435.46,87.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.46,0
1598,5273,10-Jul-2002,11-Jul-2002,176.74,0,176.74,40.564,76.24,0,76.24,15.248,35.3,0,35.3,7.06,65.2,0,65.2,18.256,0,0,0,0,0,0,0,0,176.74,0
1599,5279,12-Jul-2002,15-Jul-2002,462.01,0,462.01,98.8908,326.82,0,326.82,65.364,54.08,0,54.08,10.816,81.11,0,81.11,22.7108,0,0,0,0,0,0,0,0,462.01,0
1600,5702,29-Aug-2002,1-Sep-2002,439.56,0,439.56,82.2872,373.87,0,373.87,74.774,4,0,4,0.8,53.44,0,53.44,14.9632,0,0,0,0,0,8.25,-8.25,-8.25,439.56,1
1601,5333,23-Jul-2002,26-Jul-2002,326.84,0,326.84,65.368,326.82,0,326.82,65.364,0.02,0,0.02,0.004,0,0,0,0,0,0,0,0,0,0,0,0,326.84,0
1602,5346,26-Jul-2002,27-Jul-2002,181.61,0,181.61,38.73,151.51,0,151.51,30.302,0,0,0,0,30.1,0,30.1,8.428,0,0,0,0,0,0,0,0,181.61,0
1603,5341,22-Jul-2002,24-Jul-2002,204.92,0,204.92,40.984,204.92,0,204.92,40.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.92,0
1604,5323,15-Oct-2002,19-Oct-2002,613.16,0,613.16,122.632,610.16,0,610.16,122.032,3,0,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,613.16,0
1605,5047,20-Jun-2002,22-Jun-2002,457.88,0,457.88,110.376,217.88,0,217.88,43.576,5,0,5,1,235,0,235,65.8,0,0,0,0,0,0,0,0,457.88,0
1606,5186,27-Jun-2002,29-Jun-2002,249.4,0,249.4,55.8896,174.28,0,174.28,34.856,0,0,0,0,75.12,0,75.12,21.0336,0,0,0,0,0,0,0,0,249.4,0
1607,5344,19-Jul-2002,20-Jul-2002,108.94,0,108.94,21.788,108.94,0,108.94,21.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.94,0
1608,5307,15-Aug-2002,18-Aug-2002,542.03,0,542.03,114.6212,464.34,0,464.34,92.868,0,0,0,0,77.69,0,77.69,21.7532,0,0,0,0,0,0,0,0,542.03,0
1609,5267,13-Jul-2002,15-Jul-2002,217.88,0,217.88,43.576,217.88,0,217.88,43.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.88,0
1610,5719,27-Oct-2002,31-Oct-2002,162.41,0,162.41,32.482,0,0,0,0,162.41,0,162.41,32.482,0,0,0,0,0,0,0,0,0,0,0,0,162.41,0
1611,5391,25-Jul-2002,29-Jul-2002,350.98,0,350.98,70.196,350.98,0,350.98,70.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.98,1
1612,5401,2-Jan-2004,3-Jan-2004,245.32,0,245.32,49.064,217.95,0,217.95,43.59,27.37,0,27.37,5.474,0,0,0,0,0,0,0,0,0,0,0,0,245.32,0
1612,5401,25-Oct-2002,27-Oct-2002,403.28,0,403.28,80.656,392.28,0,392.28,78.456,11,0,11,2.2,0,0,0,0,0,0,0,0,0,0,0,0,403.28,0
1613,5356,20-Jul-2002,22-Jul-2002,239.69,0,239.69,47.938,239.68,0,239.68,47.936,0.01,0,0.01,0.002,0,0,0,0,0,0,0,0,0,0,0,0,239.69,0
1614,5357,2-Aug-2002,4-Aug-2002,152.54,0,152.54,30.508,0,0,0,0,152.54,0,152.54,30.508,0,0,0,0,0,0,0,0,0,0,0,0,152.54,0
1614,5357,26-Jul-2002,28-Jul-2002,130.74,0,130.74,26.148,0,0,0,0,130.74,0,130.74,26.148,0,0,0,0,0,0,0,0,0,0,0,0,130.74,0
1615,5103,13-May-2002,14-May-2002,343.74,0,343.74,88.4688,85.23,0,85.23,17.046,12,0,12,2.4,246.51,0,246.51,69.0228,0,0,0,0,0,0,0,0,343.74,0
1615,5103,15-May-2003,17-May-2003,331.27,0,331.27,69.054,283.28,0,283.28,56.656,12.99,0,12.99,2.598,35,0,35,9.8,0,0,0,0,0,0,0,0,331.27,0
1615,5103,26-Jun-2002,28-Jun-2002,255.47,0,255.47,57.574,161.47,0,161.47,32.294,13,0,13,2.6,81,0,81,22.68,0,0,0,0,0,0,0,0,255.47,0
1616,5365,9-Aug-2002,12-Aug-2002,585.7,0,585.7,117.14,585.7,0,585.7,117.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585.7,0
1617,5055,16-Aug-2002,18-Aug-2002,398.88,0,398.88,81.888,370.48,0,370.48,74.096,2,0,2,0.4,26.4,0,26.4,7.392,0,0,0,0,0,0,0,0,398.88,0
1618,5314,15-Jul-2002,17-Jul-2002,119.84,0,119.84,23.968,0,0,0,0,119.84,0,119.84,23.968,0,0,0,0,0,0,0,0,0,0,0,0,119.84,0
1619,5366,22-Sep-2002,26-Sep-2002,397.22,0,397.22,82.4352,304.96,0,304.96,60.992,54.87,0,54.87,10.974,37.39,0,37.39,10.4692,0,0,0,0,0,0,0,0,397.22,0
1620,5363,21-Jul-2002,26-Jul-2002,452.19,0,452.19,97.8148,344.98,0,344.98,68.996,15,0,15,3,92.21,0,92.21,25.8188,0,0,0,0,0,0,0,0,452.19,0
1621,5422,23-Aug-2002,25-Aug-2002,350.66,0,350.66,70.5672,313.01,0,313.01,62.602,32.21,0,32.21,6.442,5.44,0,5.44,1.5232,0,0,0,0,0,0,0,0,350.66,0
1621,5422,27-Nov-2002,29-Nov-2002,130.74,0,130.74,26.148,0,0,0,0,130.74,0,130.74,26.148,0,0,0,0,0,0,0,0,0,0,0,0,130.74,0
1622,5277,13-Jul-2002,14-Jul-2002,135.67,0,135.67,15.538,108.94,0,108.94,21.788,0,0,0,0,16,0,16,4.48,0,0,0,0,0,10.73,-10.73,-10.73,135.67,0
1623,5386,23-Sep-2002,27-Sep-2002,261.36,0,261.36,52.272,261.36,0,261.36,52.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.36,0
1624,5429,25-Aug-2002,30-Aug-2002,522.55,0,522.55,107.658,381.2,0,381.2,76.24,102,0,102,20.4,39.35,0,39.35,11.018,0,0,0,0,0,0,0,0,522.55,0
1624,5429,27-Jan-2004,28-Jan-2004,82.79,0,82.79,16.558,82.79,0,82.79,16.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.79,0
1625,5428,21-Sep-2002,23-Sep-2002,196.09,0,196.09,39.218,196.08,0,196.08,39.216,0.01,0,0.01,0.002,0,0,0,0,0,0,0,0,0,0,0,0,196.09,0
1626,5305,15-Jul-2002,17-Jul-2002,130.68,0,130.68,26.136,130.68,0,130.68,26.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.68,0
1627,5212,29-Jun-2002,30-Jun-2002,119.84,0,119.84,23.968,119.84,0,119.84,23.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.84,0
1628,5169,11-Aug-2002,15-Aug-2002,239.8,0,239.8,47.96,239.8,0,239.8,47.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.8,0
1629,5213,26-Dec-2004,27-Dec-2004,108.95,0,108.95,21.79,108.95,0,108.95,21.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.95,0
1629,5213,30-Jun-2002,1-Jul-2002,103.49,0,103.49,20.698,103.49,0,103.49,20.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.49,0
1630,5085,28-Jul-2002,31-Jul-2002,87.14,0,87.14,17.428,0,0,0,0,87.14,0,87.14,17.428,0,0,0,0,0,0,0,0,0,0,0,0,87.14,0
1631,5397,26-Jul-2002,28-Jul-2002,244.16,0,244.16,48.832,244.16,0,244.16,48.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.16,0
1632,5762,6-Sep-2002,7-Sep-2002,150.6,0,150.6,30.12,150.6,0,150.6,30.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.6,0
1633,5343,5-Aug-2002,7-Aug-2002,174.28,0,174.28,34.856,174.28,0,174.28,34.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.28,0
1634,5312,16-Aug-2002,18-Aug-2002,370.49,0,370.49,74.098,370.48,0,370.48,74.096,0.01,0,0.01,0.002,0,0,0,0,0,0,0,0,0,0,0,0,370.49,0
1634,5312,31-Jul-2003,3-Aug-2003,392.22,0,392.22,78.444,392.22,0,392.22,78.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.22,0
1635,5407,28-Jul-2002,1-Aug-2002,363.84,0,363.84,74.508,213.64,0,213.64,42.728,128.45,0,128.45,25.69,21.75,0,21.75,6.09,0,0,0,0,0,0,0,0,363.84,0
1636,6458,13-Jan-2002,16-Jan-2002,152.5,152.46,0.04,0.008,152.5,152.46,0.04,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0
1637,5447,1-Aug-2002,4-Aug-2002,407.29,0,407.29,90.962,278.49,0,278.49,55.698,10,0,10,2,118.8,0,118.8,33.264,0,0,0,0,0,0,0,0,407.29,1
1637,5447,1-Aug-2002,4-Aug-2002,196.2,0,196.2,39.24,196.2,0,196.2,39.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.2,1
1637,5447,11-Aug-2003,15-Aug-2003,656.59,0,656.59,146.0372,431.64,0,431.64,86.328,40.96,0,40.96,8.192,183.99,0,183.99,51.5172,0,0,0,0,0,0,0,0,656.59,1
