CustomerID,MeanValue,LastTransaction,NoTransaction,Total Earnings,MonetoryPercentile,FrequencyPercentile,RecencyPercentile,MonetoryScore,FrequencyScore,RecencyScore,MonetoryWeightedScore,FrequencyWeightedScore,RecencyWeightedScore,FinalScore,FinalWeightedScore,Class Def,FinalCustomerClass,final_type
2648,26.6952,8/12/2002,1,26.6952,0.326094391,0,0.311559508,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
2649,118.705,11/4/2004,4,474.82,0.744186047,0.581395349,0.869186047,4,3,5,20,15,25,60,4,Regulars and High Values,Class-4,Casino
265,116.45,11/22/2004,6,698.7,0.738885089,0.689466484,0.898084815,4,4,5,20,20,25,65,4.333333333,Regulars and High Values,Class-4,Casino
2650,12.705,11/29/2002,2,25.41,0.192886457,0.352941176,0.467339261,1,2,3,5,10,15,30,2,All but little less freq,Class-2,Casino
2651,-3.685,6/16/2002,2,-7.37,0.041723666,0.352941176,0.215458276,1,2,2,5,10,10,25,1.666666667,All Low,Class-1,Casino
2652,33.33,3/1/2002,1,33.33,0.383036936,0,0.066005472,2,1,1,10,5,5,20,1.333333333,All Low,Class-1,Casino
2653,56.21,3/1/2002,1,56.21,0.525136799,0,0.066005472,3,1,1,15,5,5,25,1.666666667,All Low,Class-1,Casino
2654,-479.6,1/25/2002,1,-479.6,0.002393981,0,0.019664843,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
2655,139.07,4/28/2002,1,139.07,0.779924761,0,0.147058824,4,1,1,20,5,5,30,2,All but little less freq,Class-2,Casino
2656,37.88666667,5/12/2004,6,227.32,0.412790698,0.689466484,0.678351573,3,4,4,15,20,20,55,3.666666667,Moderate to High,Class-3,Casino
2657,95.74909091,6/2/2004,11,1053.24,0.691176471,0.834131327,0.690834473,4,5,4,20,25,20,65,4.333333333,Regulars and High Values,Class-4,Casino
2658,135.4568333,11/23/2004,12,1625.482,0.774281806,0.850205198,0.900649795,4,5,5,20,25,25,70,4.666666667,Regulars and High Values,Class-4,Hotel & Casino
266,-3.126666667,9/24/2003,3,-9.38,0.042578659,0.497435021,0.564466484,1,3,3,5,15,15,35,2.333333333,All but little less freq,Class-2,Casino
2660,49.93714286,5/12/2004,14,699.12,0.491963064,0.875341997,0.678351573,3,5,4,15,25,20,60,4,Regulars and High Values,Class-4,Casino
2661,-30.7824,1/20/2004,5,-153.912,0.028214774,0.642612859,0.6125171,1,4,4,5,20,20,45,3,Moderate to High,Class-3,Hotel & Casino
2663,69.95,6/15/2002,1,69.95,0.597298222,0,0.212893297,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Casino
2664,114.156,9/21/2003,3,342.468,0.734610123,0.497435021,0.563269494,4,3,3,20,15,15,50,3.333333333,Moderate to High,Class-3,Hotel
2665,159.83,8/23/2002,1,159.83,0.806942544,0,0.335499316,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Casino
2666,88.884,11/17/2002,1,88.884,0.670314637,0,0.454172367,4,1,3,20,5,15,40,2.666666667,All but little less freq,Class-2,Hotel
2667,223.748,3/25/2003,4,894.992,0.863030096,0.581395349,0.50495896,5,3,3,25,15,15,55,3.666666667,Moderate to High,Class-3,Hotel & Casino
2669,60.5696,5/11/2004,2,121.1392,0.552154583,0.352941176,0.677325581,3,2,4,15,10,20,45,3,Moderate to High,Class-3,Hotel
267,7.369,8/9/2004,10,73.69,0.145519836,0.815492476,0.744357045,1,5,4,5,25,20,50,3.333333333,Moderate to High,Class-3,Casino
2670,49.77666667,7/2/2004,3,149.33,0.490766074,0.497435021,0.710157319,3,3,4,15,15,20,50,3.333333333,Moderate to High,Class-3,Casino
2671,17.428,2/4/2002,1,17.428,0.241963064,0,0.030266758,2,1,1,10,5,5,20,1.333333333,All Low,Class-1,Hotel
2672,186.82,7/27/2002,2,373.64,0.835499316,0.352941176,0.280608755,5,2,2,25,10,10,45,3,Moderate to High,Class-3,Hotel & Casino
2674,21.788,11/24/2002,1,21.788,0.283857729,0,0.462038304,2,1,3,10,5,15,30,2,All but little less freq,Class-2,Hotel
2675,43.672,1/2/2003,5,218.36,0.45246238,0.642612859,0.491108071,3,4,3,15,20,15,50,3.333333333,Moderate to High,Class-3,Casino
2676,117.715,12/3/2004,12,1412.58,0.741621067,0.850205198,0.918604651,4,5,5,20,25,25,70,4.666666667,Regulars and High Values,Class-4,Casino
2677,55.67333333,7/25/2004,3,167.02,0.522229822,0.497435021,0.72999316,3,3,4,15,15,20,50,3.333333333,Moderate to High,Class-3,Casino
2678,3.458571429,7/20/2004,7,24.21,0.099521204,0.732045144,0.724350205,1,4,4,5,20,20,45,3,Moderate to High,Class-3,Casino
2679,2.31025,10/29/2004,6,13.8615,0.082934337,0.689466484,0.861662107,1,4,5,5,20,25,50,3.333333333,Moderate to High,Class-3,Casino
268,98.87666667,9/4/2004,15,1483.15,0.699555404,0.885601915,0.77120383,4,5,4,20,25,20,65,4.333333333,Regulars and High Values,Class-4,Casino
2680,55.352,12/23/2004,4,221.408,0.519835841,0.581395349,0.962038304,3,3,5,15,15,25,55,3.666666667,Moderate to High,Class-3,Hotel & Casino
2682,57.382,2/2/2004,7,401.674,0.532147743,0.732045144,0.618331053,3,4,4,15,20,20,55,3.666666667,Moderate to High,Class-3,Hotel & Casino
2684,-3.13,9/8/2002,1,-3.13,0.042407661,0,0.3625171,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
2685,-45.048,11/1/2002,7,-315.336,0.023597811,0.732045144,0.435533516,1,4,3,5,20,15,40,2.666666667,All but little less freq,Class-2,Hotel & Casino
2687,9.6125,10/20/2003,4,38.45,0.164329685,0.581395349,0.57370041,1,3,3,5,15,15,35,2.333333333,All but little less freq,Class-2,Casino
2688,15.4,11/11/2004,8,123.2,0.223153215,0.763337893,0.878932969,2,4,5,10,20,25,55,3.666666667,Moderate to High,Class-3,Casino
2689,47.01666667,8/30/2003,3,141.05,0.473837209,0.497435021,0.555403557,3,3,3,15,15,15,45,3,Moderate to High,Class-3,Casino
269,40.47666667,6/28/2003,3,121.43,0.431600547,0.497435021,0.531121751,3,3,3,15,15,15,45,3,Moderate to High,Class-3,Casino
2690,45.746,5/13/2002,1,45.746,0.464261286,0,0.166723666,3,1,1,15,5,5,25,1.666666667,All Low,Class-1,Hotel
2691,1.04,11/9/2002,1,1.04,0.066518468,0,0.444596443,1,1,3,5,5,15,25,1.666666667,All Low,Class-1,Casino
2692,-697.6,1/10/2002,1,-697.6,0.000683995,0,0.005300958,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
2693,32.16636364,12/19/2004,11,353.83,0.372948016,0.834131327,0.953659371,2,5,5,10,25,25,60,4,Regulars and High Values,Class-4,Casino
2694,23.465,9/11/2004,2,46.93,0.297366621,0.352941176,0.779069767,2,2,4,10,10,20,40,2.666666667,All but little less freq,Class-2,Casino
2695,23.57,5/16/2002,1,23.57,0.29753762,0,0.169801642,2,1,1,10,5,5,20,1.333333333,All Low,Class-1,Casino
2696,166.76,9/15/2002,2,333.52,0.816176471,0.352941176,0.372948016,5,2,2,25,10,10,45,3,Moderate to High,Class-3,Hotel & Casino
2698,5.83,4/20/2002,1,5.83,0.127222982,0,0.13628591,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
2699,96.87,5/18/2002,1,96.87,0.694596443,0,0.172879617,4,1,1,20,5,5,30,2,All but little less freq,Class-2,Casino
27,3.785,9/9/2002,2,7.57,0.102941176,0.352941176,0.364740082,1,2,2,5,10,10,25,1.666666667,All Low,Class-1,Casino
270,103.986,3/3/2002,1,103.986,0.711696306,0,0.067202462,4,1,1,20,5,5,30,2,All but little less freq,Class-2,Hotel
2700,-15.075,1/21/2002,2,-30.15,0.035738714,0.352941176,0.016415869,1,2,1,5,10,5,20,1.333333333,All Low,Class-1,Hotel & Casino
2702,187.32,2/3/2002,1,187.32,0.836183311,0,0.028214774,5,1,1,25,5,5,35,2.333333333,All but little less freq,Class-2,Casino
2703,84.7,8/10/2002,1,84.7,0.654582763,0,0.306942544,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Casino
2704,38.91653846,9/30/2004,26,1011.83,0.419117647,0.944767442,0.823871409,3,5,5,15,25,25,65,4.333333333,Regulars and High Values,Class-4,Casino
2705,-14.40573333,8/27/2003,3,-43.2172,0.03625171,0.497435021,0.554377565,1,3,3,5,15,15,35,2.333333333,All but little less freq,Class-2,Hotel & Casino
2707,41.07,1/12/2004,3,123.21,0.435191518,0.497435021,0.609097127,3,3,4,15,15,20,50,3.333333333,Moderate to High,Class-3,Casino
2708,5.63,10/13/2002,1,5.63,0.125,0,0.410738714,1,1,3,5,5,15,25,1.666666667,All Low,Class-1,Casino
2709,240.4736364,3/25/2004,11,2645.21,0.871409029,0.834131327,0.648255814,5,5,4,25,25,20,70,4.666666667,Regulars and High Values,Class-4,Casino
271,16.92,3/8/2002,1,16.92,0.236662107,0,0.072161423,2,1,1,10,5,5,20,1.333333333,All Low,Class-1,Casino
2710,-96.29,8/20/2004,2,-192.58,0.013850889,0.352941176,0.754445964,1,2,4,5,10,20,35,2.333333333,All but little less freq,Class-2,Casino
2711,31.7,7/28/2002,1,31.7,0.37004104,0,0.283173735,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
2712,68.2204,6/24/2002,5,341.102,0.589774282,0.642612859,0.229309166,3,4,2,15,20,10,45,3,Moderate to High,Class-3,Hotel & Casino
2714,11.0626,5/31/2002,2,22.1252,0.17749658,0.352941176,0.189637483,1,2,1,5,10,5,20,1.333333333,All Low,Class-1,Hotel & Casino
2716,52.859,10/23/2002,2,105.718,0.506668947,0.352941176,0.423563611,3,2,3,15,10,15,40,2.666666667,All but little less freq,Class-2,Hotel & Casino
2718,382.335,1/11/2002,2,764.67,0.920314637,0.352941176,0.005813953,5,2,1,25,10,5,40,2.666666667,All but little less freq,Class-2,Casino
2719,302.61975,10/3/2004,6,1815.7185,0.900307798,0.689466484,0.827804378,5,4,5,25,20,25,70,4.666666667,Regulars and High Values,Class-4,Hotel & Casino
272,47.85,3/15/2004,3,143.55,0.477941176,0.497435021,0.64244186,3,3,4,15,15,20,50,3.333333333,Moderate to High,Class-3,Casino
2721,8.593333333,9/15/2004,3,25.78,0.155437756,0.497435021,0.788474692,1,3,4,5,15,20,40,2.666666667,All but little less freq,Class-2,Casino
2722,160.6228571,6/16/2004,7,1124.36,0.808481532,0.732045144,0.697332421,5,4,4,25,20,20,65,4.333333333,Regulars and High Values,Class-4,Casino
2723,2.07,6/23/2002,1,2.07,0.078830369,0,0.227941176,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
2724,19.655,4/17/2002,2,39.31,0.2624829,0.352941176,0.130813953,2,2,1,10,10,5,25,1.666666667,All Low,Class-1,Casino
2725,122.356,5/31/2004,2,244.712,0.752393981,0.352941176,0.688953488,4,2,4,20,10,20,50,3.333333333,Moderate to High,Class-3,Hotel
2726,87.3648,3/10/2002,1,87.3648,0.664671683,0,0.074726402,4,1,1,20,5,5,30,2,All but little less freq,Class-2,Hotel
2727,13.6,3/30/2002,1,13.6,0.201949384,0,0.105848153,2,1,1,10,5,5,20,1.333333333,All Low,Class-1,Casino
2728,5.09,7/22/2002,2,10.18,0.118844049,0.352941176,0.274110807,1,2,2,5,10,10,25,1.666666667,All Low,Class-1,Casino
2729,63.334,6/1/2004,4,253.336,0.566347469,0.581395349,0.690150479,3,3,4,15,15,20,50,3.333333333,Moderate to High,Class-3,Hotel & Casino
273,9.156,2/5/2002,1,9.156,0.161080711,0,0.032831737,1,1,1,5,5,5,15,1,All Low,Class-1,Hotel
2731,32.688,3/10/2002,1,32.688,0.376880985,0,0.074726402,2,1,1,10,5,5,20,1.333333333,All Low,Class-1,Hotel
2732,0.545,7/15/2002,2,1.09,0.058994528,0.352941176,0.261798906,1,2,2,5,10,10,25,1.666666667,All Low,Class-1,Casino
2733,21.66533333,8/29/2004,9,194.988,0.282147743,0.790697674,0.763850889,2,4,4,10,20,20,50,3.333333333,Moderate to High,Class-3,Hotel & Casino
2735,49.96,7/16/2002,3,149.88,0.492134063,0.497435021,0.263166895,3,3,2,15,15,10,40,2.666666667,All but little less freq,Class-2,Casino
2736,78.33,5/28/2004,3,234.99,0.631326949,0.497435021,0.686559508,4,3,4,20,15,20,55,3.666666667,Moderate to High,Class-3,Casino
2737,197.7575,1/2/2004,8,1582.06,0.843878249,0.763337893,0.603967168,5,4,4,25,20,20,65,4.333333333,Regulars and High Values,Class-4,Hotel & Casino
2739,23.25,7/26/2002,1,23.25,0.295143639,0,0.278385773,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
274,57.012,4/29/2004,10,570.12,0.530266758,0.815492476,0.66997264,3,5,4,15,25,20,60,4,Regulars and High Values,Class-4,Casino
2740,1.526666667,11/27/2003,3,4.58,0.073871409,0.497435021,0.58874829,1,3,3,5,15,15,35,2.333333333,All but little less freq,Class-2,Casino
2741,363.915,5/21/2003,4,1455.66,0.916381669,0.581395349,0.519664843,5,3,3,25,15,15,55,3.666666667,Moderate to High,Class-3,Casino
2742,84.46525,4/17/2004,8,675.722,0.653556772,0.763337893,0.662277702,4,4,4,20,20,20,60,4,Regulars and High Values,Class-4,Hotel & Casino
2744,110.6408,10/16/2004,5,553.204,0.7250342,0.642612859,0.84370725,4,4,5,20,20,25,65,4.333333333,Regulars and High Values,Class-4,Hotel & Casino
2746,105.6795692,8/31/2004,13,1373.8344,0.715458276,0.862346101,0.76624487,4,5,4,20,25,20,65,4.333333333,Regulars and High Values,Class-4,Hotel & Casino
2748,6.75,2/21/2002,1,6.75,0.138850889,0,0.054035568,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
2749,125.6175,4/29/2004,4,502.47,0.758378933,0.581395349,0.66997264,4,3,4,20,15,20,55,3.666666667,Moderate to High,Class-3,Casino
275,17.43666667,7/31/2004,9,156.93,0.245383037,0.790697674,0.734610123,2,4,4,10,20,20,50,3.333333333,Moderate to High,Class-3,Casino
2750,57.53285714,2/16/2004,7,402.73,0.532318741,0.732045144,0.625854993,3,4,4,15,20,20,55,3.666666667,Moderate to High,Class-3,Casino
2751,102.2706667,9/23/2002,3,306.812,0.707934337,0.497435021,0.386456908,4,3,2,20,15,10,45,3,Moderate to High,Class-3,Hotel & Casino
2753,80.6192,6/24/2003,4,322.4768,0.640218878,0.581395349,0.529924761,4,3,3,20,15,15,50,3.333333333,Moderate to High,Class-3,Hotel & Casino
2755,213.3434884,12/17/2004,43,9173.77,0.856532148,0.974692202,0.948358413,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
2756,291.66,1/19/2002,1,291.66,0.897571819,0,0.012995896,5,1,1,25,5,5,35,2.333333333,All but little less freq,Class-2,Casino
2757,61.31,6/18/2002,1,61.31,0.556771546,0,0.219391245,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Casino
2758,20.25,7/20/2002,1,20.25,0.267612859,0,0.270519836,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
2759,9.527,1/12/2004,10,95.27,0.163303694,0.815492476,0.609097127,1,5,4,5,25,20,50,3.333333333,Moderate to High,Class-3,Casino
276,29.72428571,1/31/2004,7,208.07,0.351744186,0.732045144,0.616621067,2,4,4,10,20,20,50,3.333333333,Moderate to High,Class-3,Casino
2760,449.976,12/27/2004,10,4499.76,0.935191518,0.815492476,0.969733242,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
2761,96.01142857,9/4/2004,7,672.08,0.692202462,0.732045144,0.77120383,4,4,4,20,20,20,60,4,Regulars and High Values,Class-4,Casino
2762,32.52333333,12/27/2004,3,97.57,0.376025992,0.497435021,0.969733242,2,3,5,10,15,25,50,3.333333333,Moderate to High,Class-3,Casino
2763,690.98,3/25/2002,1,690.98,0.958276334,0,0.096443228,5,1,1,25,5,5,35,2.333333333,All but little less freq,Class-2,Casino
2764,111.53,3/21/2004,5,557.65,0.727257182,0.642612859,0.646032832,4,4,4,20,20,20,60,4,Regulars and High Values,Class-4,Casino
2765,1346.3166,12/10/2002,6,8077.8996,0.981532148,0.689466484,0.477599179,5,4,3,25,20,15,60,4,Regulars and High Values,Class-4,Hotel & Casino
2767,118.9976,8/7/2002,2,237.9952,0.74504104,0.352941176,0.302154583,4,2,2,20,10,10,40,2.666666667,All but little less freq,Class-2,Hotel & Casino
2769,99.325,4/4/2004,2,198.65,0.701094391,0.352941176,0.654411765,4,2,4,20,10,20,50,3.333333333,Moderate to High,Class-3,Casino
277,144.6166667,3/28/2004,6,867.7,0.787961696,0.689466484,0.650478796,4,4,4,20,20,20,60,4,Regulars and High Values,Class-4,Casino
2770,6.9214,12/12/2002,2,13.8428,0.140731874,0.352941176,0.480164159,1,2,3,5,10,15,30,2,All but little less freq,Class-2,Hotel & Casino
2772,-146.8975,12/17/2004,4,-587.59,0.010943912,0.581395349,0.948358413,1,3,5,5,15,25,45,3,Moderate to High,Class-3,Casino
2773,4071.683913,11/16/2004,23,93648.73,0.993160055,0.935704514,0.887653899,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
2774,117.7733333,7/14/2002,3,353.32,0.741792066,0.497435021,0.259917921,4,3,2,20,15,10,45,3,Moderate to High,Class-3,Casino
2775,-27.574,4/9/2003,5,-137.87,0.029069767,0.642612859,0.508549932,1,4,3,5,20,15,40,2.666666667,All but little less freq,Class-2,Casino
2776,-0.266090909,11/30/2004,11,-2.927,0.045656635,0.834131327,0.914329685,1,5,5,5,25,25,55,3.666666667,Moderate to High,Class-3,Casino
2777,1315.44544,10/9/2002,5,6577.2272,0.980677155,0.642612859,0.407318741,5,4,3,25,20,15,60,4,Regulars and High Values,Class-4,Hotel & Casino
2779,77.64,8/16/2002,1,77.64,0.627564979,0,0.31874145,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Casino
278,289.165,11/23/2003,4,1156.66,0.896545828,0.581395349,0.586867305,5,3,3,25,15,15,55,3.666666667,Moderate to High,Class-3,Casino
2780,-376.6109333,8/27/2003,6,-2259.6656,0.003419973,0.689466484,0.554377565,1,4,3,5,20,15,40,2.666666667,All but little less freq,Class-2,Hotel & Casino
2782,2.143333333,9/5/2002,3,6.43,0.080369357,0.497435021,0.359268126,1,3,2,5,15,10,30,2,All but little less freq,Class-2,Casino
2783,5.38,6/18/2002,1,5.38,0.121751026,0,0.219391245,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
2784,77.98333333,9/4/2004,3,233.95,0.629274966,0.497435021,0.77120383,4,3,4,20,15,20,55,3.666666667,Moderate to High,Class-3,Casino
2785,409.795,9/22/2004,12,4917.54,0.927154583,0.850205198,0.815492476,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
2786,28.835,8/17/2002,2,57.67,0.345246238,0.352941176,0.321990424,2,2,2,10,10,10,30,2,All but little less freq,Class-2,Casino
2787,48.423,12/3/2004,8,387.384,0.483242134,0.763337893,0.918604651,3,4,5,15,20,25,60,4,Regulars and High Values,Class-4,Hotel & Casino
2789,1.155,9/27/2002,2,2.31,0.06754446,0.352941176,0.391928865,1,2,2,5,10,10,25,1.666666667,All Low,Class-1,Casino
279,48.21323171,12/29/2004,164,7906.97,0.481361149,0.995896033,0.976915185,3,5,5,15,25,25,65,4.333333333,Regulars and High Values,Class-4,Casino
2790,-25.98,12/8/2002,1,-25.98,0.029753762,0,0.4750342,1,1,3,5,5,15,25,1.666666667,All Low,Class-1,Casino
2791,59.342,10/11/2004,10,593.42,0.546853625,0.815492476,0.837038304,3,5,5,15,25,25,65,4.333333333,Regulars and High Values,Class-4,Casino
2792,82.64466667,3/11/2003,3,247.934,0.647400821,0.497435021,0.502564979,4,3,3,20,15,15,50,3.333333333,Moderate to High,Class-3,Hotel
2793,187.5,4/26/2002,1,187.5,0.836525308,0,0.143980848,5,1,1,25,5,5,35,2.333333333,All but little less freq,Class-2,Casino
2794,174.0533333,10/2/2004,3,522.16,0.822845417,0.497435021,0.826436389,5,3,5,25,15,25,65,4.333333333,Regulars and High Values,Class-4,Casino
2795,14.57,1/4/2002,1,14.57,0.210841313,0,0.001367989,2,1,1,10,5,5,20,1.333333333,All Low,Class-1,Casino
2796,6.625714286,9/15/2004,7,46.38,0.1374829,0.732045144,0.788474692,1,4,4,5,20,20,45,3,Moderate to High,Class-3,Casino
2797,59.06593333,8/29/2004,3,177.1978,0.544288646,0.497435021,0.763850889,3,3,4,15,15,20,50,3.333333333,Moderate to High,Class-3,Casino
2798,14.39,2/23/2002,1,14.39,0.209131327,0,0.057626539,2,1,1,10,5,5,20,1.333333333,All Low,Class-1,Casino
2799,96.3445,12/12/2003,4,385.378,0.693228454,0.581395349,0.595417237,4,3,3,20,15,15,50,3.333333333,Moderate to High,Class-3,Hotel & Casino
28,83.67,10/14/2002,2,167.34,0.650820793,0.352941176,0.4124487,4,2,3,20,10,15,45,3,Moderate to High,Class-3,Hotel & Casino
280,51.46,2/28/2002,1,51.46,0.498119015,0,0.064295486,3,1,1,15,5,5,25,1.666666667,All Low,Class-1,Casino
2801,211.5472,7/28/2002,4,846.1888,0.854822161,0.581395349,0.283173735,5,3,2,25,15,10,50,3.333333333,Moderate to High,Class-3,Hotel & Casino
2803,22.67611111,10/10/2004,18,408.17,0.291552668,0.909712722,0.835499316,2,5,5,10,25,25,60,4,Regulars and High Values,Class-4,Casino
2804,165.194,7/5/2002,1,165.194,0.813440492,0,0.24623803,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Hotel
2805,15.248,9/18/2002,1,15.248,0.216826265,0,0.377393981,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
2806,10.52857143,8/3/2002,7,73.7,0.171682627,0.732045144,0.294801642,1,4,2,5,20,10,35,2.333333333,All but little less freq,Class-2,Casino
2807,13236.91318,4/11/2004,22,291212.09,0.998119015,0.930232558,0.659028728,5,5,4,25,25,20,70,4.666666667,Regulars and High Values,Class-4,Casino
2808,-91.9322,2/18/2002,2,-183.8644,0.014876881,0.352941176,0.051983584,1,2,1,5,10,5,20,1.333333333,All Low,Class-1,Hotel & Casino
281,171.3728571,7/19/2004,7,1199.61,0.820622435,0.732045144,0.722982216,5,4,4,25,20,20,65,4.333333333,Regulars and High Values,Class-4,Casino
2810,107.54,8/16/2002,1,107.54,0.717681259,0,0.31874145,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Casino
2811,76.47452857,11/24/2004,7,535.3217,0.623974008,0.732045144,0.90253078,4,4,5,20,20,25,65,4.333333333,Regulars and High Values,Class-4,Casino
2812,662.8994857,8/19/2004,7,4640.2964,0.956395349,0.732045144,0.753248974,5,4,4,25,20,20,65,4.333333333,Regulars and High Values,Class-4,Hotel & Casino
2814,-5.793333333,9/15/2004,3,-17.38,0.040526676,0.497435021,0.788474692,1,3,4,5,15,20,40,2.666666667,All but little less freq,Class-2,Casino
2815,120.2215,11/22/2004,4,480.886,0.747777018,0.581395349,0.898084815,4,3,5,20,15,25,60,4,Regulars and High Values,Class-4,Casino
2816,36.132,6/23/2002,5,180.66,0.404069767,0.642612859,0.227941176,3,4,2,15,20,10,45,3,Moderate to High,Class-3,Hotel & Casino
2818,17.74,8/25/2002,1,17.74,0.248632011,0,0.340800274,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
2819,118.81,5/27/2002,1,118.81,0.744699042,0,0.183994528,4,1,1,20,5,5,30,2,All but little less freq,Class-2,Hotel
282,239.32616,9/11/2004,10,2393.2616,0.870725034,0.815492476,0.779069767,5,5,4,25,25,20,70,4.666666667,Regulars and High Values,Class-4,Hotel & Casino
2820,-395,5/11/2002,1,-395,0.003077975,0,0.16501368,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
2821,48.45111111,12/21/2004,9,436.06,0.483584131,0.790697674,0.958618331,3,4,5,15,20,25,60,4,Regulars and High Values,Class-4,Casino
2822,13.78714286,5/2/2004,7,96.51,0.203659371,0.732045144,0.671682627,2,4,4,10,20,20,50,3.333333333,Moderate to High,Class-3,Casino
2823,58.836,1/6/2002,1,58.836,0.542749658,0,0.002393981,3,1,1,15,5,5,25,1.666666667,All Low,Class-1,Hotel
2824,40.23,5/22/2002,1,40.23,0.430745554,0,0.178009576,3,1,1,15,5,5,25,1.666666667,All Low,Class-1,Casino
2825,33.9802381,11/5/2003,42,1427.17,0.388679891,0.973666211,0.58002736,2,5,3,10,25,15,50,3.333333333,Moderate to High,Class-3,Casino
2826,3.47,2/2/2002,1,3.47,0.099863201,0,0.027188782,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
2827,1.75,4/28/2002,1,1.75,0.07626539,0,0.147058824,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
2828,59.258,1/11/2002,1,59.258,0.545656635,0,0.005813953,3,1,1,15,5,5,25,1.666666667,All Low,Class-1,Hotel
