"CustomerID","MeanValue","LastTransaction","NoTransaction","MonetoryPercentile","FrequencyPercentile","RecencyPercentile","MonetoryScore","FrequencyScore","RecencyScore","MonetoryWeightedScore","FrequencyWeightedScore","RecencyWeightedScore","FinalScore","FinalWeightedScore","FinalCustomerClass","Casino_Earnings","hotel_Earnings","Mgm_Earnings"
"5323",122.632,2002-10-19,1,0.753077975376219,0,0.417920656634746,4,1,3,20,5,15,40,2.66666666666667,"Class-2",0,122.632,122.632
"5324",29.53,2004-04-15,3,0.350205198358407,0.497435020519836,0.661251709986319,2,3,4,10,15,20,45,3,"Class-3",108.77,-20.18,88.59
"5326",25.15048,2002-11-14,5,0.313440492476058,0.642612859097127,0.452120383036935,2,4,3,10,20,15,45,3,"Class-3",0,125.7524,125.7524
"5327",2.8,2002-07-17,1,0.089090287277702,0,0.265389876880985,1,1,2,5,5,10,20,1.33333333333333,"Class-1",2.8,0,2.8
"5328",58.52,2004-07-23,3,0.539500683994511,0.497435020519836,0.727941176470587,3,3,4,15,15,20,50,3.33333333333333,"Class-3",175.56,0,175.56
"5329",62.752,2002-09-26,1,0.564124487004091,0,0.389876880984952,3,1,2,15,5,10,30,2,"Class-2",0,62.752,62.752
"533",274.987947368421,2004-08-05,19,0.890389876881033,0.915013679890561,0.739911080711354,5,5,4,25,25,20,70,4.66666666666667,"Class-4",5224.771,0,5224.771
"5330",71.102,2002-07-19,1,0.600889192886451,0,0.268809849521204,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,71.102,71.102
"5331",10.53,2002-07-18,2,0.171853625171001,0.352941176470588,0.267099863201094,1,2,2,5,10,10,25,1.66666666666667,"Class-1",21.06,0,21.06
"5332",11.5766666666667,2003-07-15,3,0.182626538987691,0.497435020519836,0.537961696306429,1,3,3,5,15,15,35,2.33333333333333,"Class-2",34.73,0,34.73
"5333",65.368,2002-07-26,1,0.577120383036925,0,0.278385772913817,3,1,2,15,5,10,30,2,"Class-2",0,65.368,65.368
"5334",264.054666666667,2004-04-17,3,0.885772913816736,0.497435020519836,0.662277701778385,5,3,4,25,15,20,60,4,"Class-4",423.68,368.484,792.164
"5336",169.2132,2002-08-16,1,0.818399452804412,0,0.318741450068399,5,1,2,25,5,10,40,2.66666666666667,"Class-2",0,169.2132,169.2132
"5337",512.493290909091,2004-12-12,22,0.943570451436447,0.930232558139535,0.936559507523939,5,5,5,25,25,25,75,5,"Class-5",10602.04,672.8124,11274.8524
"5339",228.062,2002-08-20,1,0.864911080711397,0,0.329343365253078,5,1,2,25,5,10,40,2.66666666666667,"Class-2",0,228.062,228.062
"534",137.65,2004-04-04,5,0.777188782489766,0.642612859097127,0.654411764705881,4,4,4,20,20,20,60,4,"Class-4",688.25,0,688.25
"5340",75.4128,2002-07-21,1,0.62004103967168,0,0.272058823529412,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,75.4128,75.4128
"5341",40.984,2002-07-24,1,0.434336525307782,0,0.276504787961696,3,1,2,15,5,10,30,2,"Class-2",0,40.984,40.984
"5342",186.5186,2002-07-21,1,0.834815321477465,0,0.272058823529412,5,1,2,25,5,10,40,2.66666666666667,"Class-2",0,186.5186,186.5186
"5343",34.856,2002-08-07,1,0.393467852257171,0,0.302154582763338,2,1,2,10,5,10,25,1.66666666666667,"Class-1",0,34.856,34.856
"5344",21.788,2002-07-20,1,0.283857729138167,0,0.270519835841313,2,1,2,10,5,10,25,1.66666666666667,"Class-1",0,21.788,21.788
"5345",38.43,2002-07-20,1,0.415868673050602,0,0.270519835841313,3,1,2,15,5,10,30,2,"Class-2",38.43,0,38.43
"5346",38.73,2002-07-27,1,0.417578659370711,0,0.280608755129959,3,1,2,15,5,10,30,2,"Class-2",0,38.73,38.73
"5347",37.69,2004-08-07,2,0.411422708618318,0.352941176470588,0.742305061559507,3,2,4,15,10,20,45,3,"Class-3",75.38,0,75.38
"5348",23.968,2002-08-07,1,0.299760601915183,0,0.302154582763338,2,1,2,10,5,10,25,1.66666666666667,"Class-1",0,23.968,23.968
"5349",2.72,2002-07-19,1,0.0873803009575925,0,0.268809849521204,1,1,2,5,5,10,20,1.33333333333333,"Class-1",2.72,0,2.72
"535",3.88095238095238,2004-08-23,21,0.104651162790698,0.926470588235294,0.757181942544459,1,5,4,5,25,20,50,3.33333333333333,"Class-3",81.5,0,81.5
"5350",22.05,2002-07-22,1,0.288474692202463,0,0.274110807113543,2,1,2,10,5,10,25,1.66666666666667,"Class-1",22.05,0,22.05
"5351",79.444,2002-08-10,1,0.635259917920657,0,0.306942544459644,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,79.444,79.444
"5352",33.2075,2002-08-27,4,0.382352941176461,0.581395348837209,0.345246238030095,2,3,2,10,15,10,35,2.33333333333333,"Class-2",37.91,94.92,132.83
"5354",4.34,2002-07-20,1,0.110294117647059,0,0.270519835841313,1,1,2,5,5,10,20,1.33333333333333,"Class-1",4.34,0,4.34
"5355",62.1308,2002-08-08,1,0.561559507523927,0,0.303864569083447,3,1,2,15,5,10,30,2,"Class-2",0,62.1308,62.1308
"5356",47.938,2002-07-22,1,0.478625170998611,0,0.274110807113543,3,1,2,15,5,10,30,2,"Class-2",0,47.938,47.938
"5357",28.328,2002-08-04,2,0.338235294117642,0.352941176470588,0.296511627906976,2,2,2,10,10,10,30,2,"Class-2",0,56.656,56.656
"5358",234.76,2002-07-20,1,0.868502051983628,0,0.270519835841313,5,1,2,25,5,10,40,2.66666666666667,"Class-2",234.76,0,234.76
"5359",413.44,2003-11-20,4,0.92835157318747,0.581395348837209,0.585670314637482,5,3,3,25,15,15,55,3.66666666666667,"Class-3",1653.76,0,1653.76
"536",437.25432,2004-01-16,10,0.933310533515788,0.815492476060192,0.610978112175102,5,5,4,25,25,20,70,4.66666666666667,"Class-4",3987.52,385.0232,4372.5432
"5360",108.998,2002-07-26,1,0.720246238030111,0,0.278385772913817,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,108.998,108.998
"5361",41.5436,2002-07-27,1,0.438782489740066,0,0.280608755129959,3,1,2,15,5,10,30,2,"Class-2",0,41.5436,41.5436
"5362",179.642,2004-12-11,5,0.827291381668982,0.642612859097127,0.934165526675786,5,4,5,25,20,25,70,4.66666666666667,"Class-4",898.21,0,898.21
"5363",97.8148,2002-07-26,1,0.696648426812597,0,0.278385772913817,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,97.8148,97.8148
"5364",74.005,2002-07-25,2,0.612517099863197,0.352941176470588,0.277359781121751,4,2,2,20,10,10,40,2.66666666666667,"Class-2",148.01,0,148.01
"5365",117.14,2002-08-12,1,0.740253077975395,0,0.31155950752394,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,117.14,117.14
"5366",82.4352,2002-09-26,1,0.64637482900137,0,0.389876880984952,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,82.4352,82.4352
"5367",77.86,2003-04-20,2,0.62876196990424,0.352941176470588,0.512311901504787,4,2,3,20,10,15,45,3,"Class-3",155.72,0,155.72
"5368",34.466,2002-07-26,2,0.390560875512985,0.352941176470588,0.278385772913817,2,2,2,10,10,10,30,2,"Class-2",3.39,65.542,68.932
"5370",27.8855,2003-09-20,4,0.33413132694938,0.581395348837209,0.562585499316005,2,3,3,10,15,15,40,2.66666666666667,"Class-2",49.15,62.392,111.542
"5372",-80.0968,2002-09-08,2,0.0167578659370725,0.352941176470588,0.362517099863201,1,2,2,5,10,10,25,1.66666666666667,"Class-1",-262.32,102.1264,-160.1936
"5374",145.413333333333,2003-07-25,3,0.789671682626568,0.497435020519836,0.541039671682626,4,3,3,20,15,15,50,3.33333333333333,"Class-3",436.24,0,436.24
"5375",127.052857142857,2004-08-06,7,0.760772913816713,0.732045143638851,0.740937072503419,4,4,4,20,20,20,60,4,"Class-4",889.37,0,889.37
"5376",13.068,2002-07-25,1,0.195622435020523,0,0.277359781121751,1,1,2,5,5,10,20,1.33333333333333,"Class-1",0,13.068,13.068
"5377",56.656,2002-07-28,1,0.527188782489721,0,0.283173734610123,3,1,2,15,5,10,30,2,"Class-2",0,56.656,56.656
"5378",35.3752,2002-10-02,2,0.400136798905597,0.352941176470588,0.398939808481532,3,2,2,15,10,10,35,2.33333333333333,"Class-2",0,70.7504,70.7504
"5379",81.072,2002-11-30,1,0.642099863201096,0,0.468194254445964,4,1,3,20,5,15,40,2.66666666666667,"Class-2",0,81.072,81.072
"538",30.0390625,2004-12-28,96,0.353625170998625,0.991450068399453,0.972469220246237,2,5,5,10,25,25,60,4,"Class-4",2883.75,0,2883.75
"5380",39.204,2002-07-31,1,0.422024623802995,0,0.288474692202462,3,1,2,15,5,10,30,2,"Class-2",0,39.204,39.204
"5381",10.62,2002-07-24,1,0.172708618331056,0,0.276504787961696,1,1,2,5,5,10,20,1.33333333333333,"Class-1",10.62,0,10.62
"5382",52.284,2002-08-30,1,0.501880984952097,0,0.34969220246238,3,1,2,15,5,10,30,2,"Class-2",0,52.284,52.284
"5383",39.007,2002-07-26,4,0.419972640218864,0.581395348837209,0.278385772913817,3,3,2,15,15,10,40,2.66666666666667,"Class-2",53.09,102.938,156.028
"5385",15.248,2002-09-18,1,0.216826265389881,0,0.377393980848153,2,1,2,10,5,10,25,1.66666666666667,"Class-1",0,15.248,15.248
"5386",52.272,2002-09-27,1,0.501538987688075,0,0.391928864569083,3,1,2,15,5,10,30,2,"Class-2",0,52.272,52.272
"5387",29.15,2002-07-28,1,0.346956224350199,0,0.283173734610123,2,1,2,10,5,10,25,1.66666666666667,"Class-1",29.15,0,29.15
"5388",50.576,2002-07-27,1,0.494528043775627,0,0.280608755129959,3,1,2,15,5,10,30,2,"Class-2",0,50.576,50.576
"5389",73.466,2002-07-29,1,0.610294117647055,0,0.285396716826265,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,73.466,73.466
"539",59.2478571428571,2004-12-01,28,0.545485636114895,0.950410396716826,0.916381668946648,3,5,5,15,25,25,65,4.33333333333333,"Class-4",1658.94,0,1658.94
"5390",58.642,2002-07-28,1,0.540355677154566,0,0.283173734610123,3,1,2,15,5,10,30,2,"Class-2",0,58.642,58.642
"5391",48.218,2002-07-29,2,0.481532147742797,0.352941176470588,0.285396716826265,3,2,2,15,10,10,35,2.33333333333333,"Class-2",26.24,70.196,96.436
"5393",5.81,2002-07-26,1,0.126880984952121,0,0.278385772913817,1,1,2,5,5,10,20,1.33333333333333,"Class-1",5.81,0,5.81
"5394",71.722,2002-07-28,1,0.603796169630638,0,0.283173734610123,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,71.722,71.722
"5395",87.176,2003-01-02,1,0.664158686730511,0,0.49110807113543,4,1,3,20,5,15,40,2.66666666666667,"Class-2",0,87.176,87.176
"5396",15.248,2002-09-26,1,0.216826265389881,0,0.389876880984952,2,1,2,10,5,10,25,1.66666666666667,"Class-1",0,15.248,15.248
"5397",48.832,2002-07-28,1,0.485978112175081,0,0.283173734610123,3,1,2,15,5,10,30,2,"Class-2",0,48.832,48.832
"5398",160.24,2004-01-04,2,0.807968536251742,0.352941176470588,0.606190150478795,5,2,4,25,10,20,55,3.66666666666667,"Class-3",320.48,0,320.48
"5399",14.83,2002-07-24,1,0.213235294117651,0,0.276504787961696,2,1,2,10,5,10,25,1.66666666666667,"Class-1",14.83,0,14.83
"54",9.84388888888889,2004-01-30,18,0.16621067031464,0.909712722298222,0.616279069767441,1,5,4,5,25,20,50,3.33333333333333,"Class-3",177.19,0,177.19
"540",44.84,2002-03-30,1,0.458447332421323,0,0.105848153214774,3,1,1,15,5,5,25,1.66666666666667,"Class-1",44.84,0,44.84
"5400",274.125,2004-11-21,2,0.889876880985,0.352941176470588,0.895348837209302,5,2,5,25,10,25,60,4,"Class-4",548.25,0,548.25
"5401",64.86,2004-01-03,2,0.574042407660728,0.352941176470588,0.604993160054719,3,2,4,15,10,20,45,3,"Class-3",0,129.72,129.72
"5402",137.304,2002-09-15,1,0.776675786593733,0,0.372948016415868,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,137.304,137.304
"5403",78.424,2002-07-30,1,0.631668946648426,0,0.287106703146375,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,78.424,78.424
"5404",-28.81,2004-09-15,4,0.0288987688098494,0.581395348837209,0.788474692202462,1,3,4,5,15,20,40,2.66666666666667,"Class-2",-115.24,0,-115.24
"5405",39.372,2004-09-23,5,0.425102599179192,0.642612859097127,0.816176470588235,3,4,5,15,20,25,60,4,"Class-4",3.8,193.06,196.86
"5407",74.508,2002-08-01,1,0.615424076607384,0,0.290355677154583,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,74.508,74.508
"5408",7.3225,2002-11-18,4,0.144835841313271,0.581395348837209,0.45656634746922,1,3,3,5,15,15,35,2.33333333333333,"Class-2",29.29,0,29.29
"5409",16.53,2002-07-29,2,0.233926128590975,0.352941176470588,0.285396716826265,2,2,2,10,10,10,30,2,"Class-2",33.06,0,33.06
"541",127.926363636364,2004-04-03,11,0.7621409028728,0.834131326949385,0.654069767441859,4,5,4,20,25,20,65,4.33333333333333,"Class-4",1407.19,0,1407.19
"5410",80.57,2003-08-26,2,0.639876880984953,0.352941176470588,0.553864569083447,4,2,3,20,10,15,45,3,"Class-3",161.14,0,161.14
"5411",58.556,2002-08-01,1,0.539842681258533,0,0.290355677154583,3,1,2,15,5,10,30,2,"Class-2",0,58.556,58.556
"5412",28.136,2002-07-30,1,0.336867305061554,0,0.287106703146375,2,1,2,10,5,10,25,1.66666666666667,"Class-1",0,28.136,28.136
"5413",24.69,2002-07-29,1,0.307797537619697,0,0.285396716826265,2,1,2,10,5,10,25,1.66666666666667,"Class-1",24.69,0,24.69
"5414",88.728,2002-08-02,1,0.669117647058829,0,0.292578659370725,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,88.728,88.728
"5415",28.34,2002-07-31,1,0.33977428180574,0,0.288474692202462,2,1,2,10,5,10,25,1.66666666666667,"Class-1",0,28.34,28.34
"5416",102.436,2002-10-27,1,0.708447332421354,0,0.428693570451436,4,1,3,20,5,15,40,2.66666666666667,"Class-2",0,102.436,102.436
"5417",164.178,2002-08-16,1,0.812243502052016,0,0.318741450068399,5,1,2,25,5,10,40,2.66666666666667,"Class-2",0,164.178,164.178
"5418",103.564,2002-08-04,1,0.710670314637497,0,0.296511627906976,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,103.564,103.564
"5419",232.676,2002-08-21,1,0.866963064295529,0,0.331395348837209,5,1,2,25,5,10,40,2.66666666666667,"Class-2",0,232.676,232.676
"542",332.3918,2004-08-22,3,0.910054719562295,0.497435020519836,0.756326949384404,5,3,4,25,15,20,60,4,"Class-4",997.1754,0,997.1754
"5420",32.87,2002-07-30,1,0.379274965800264,0,0.287106703146375,2,1,2,10,5,10,25,1.66666666666667,"Class-1",0,32.87,32.87
"5421",38.6696,2002-08-15,2,0.417236662106689,0.352941176470588,0.316689466484268,3,2,2,15,10,10,35,2.33333333333333,"Class-2",0,77.3392,77.3392
"5422",48.3576,2002-11-29,2,0.482558139534863,0.352941176470588,0.467339261285909,3,2,3,15,10,15,40,2.66666666666667,"Class-2",0,96.7152,96.7152
"5423",23.968,2002-08-16,1,0.299760601915183,0,0.318741450068399,2,1,2,10,5,10,25,1.66666666666667,"Class-1",0,23.968,23.968
"5424",115.91,2002-08-18,1,0.737688098495231,0,0.323529411764706,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,115.91,115.91
"5425",68.362,2002-08-02,1,0.590287277701771,0,0.292578659370725,3,1,2,15,5,10,30,2,"Class-2",0,68.362,68.362
"5426",78.5276,2002-08-13,1,0.632865937072503,0,0.313782489740082,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,78.5276,78.5276
"5427",76.5514285714286,2004-10-15,7,0.624316005471954,0.732045143638851,0.842168262653898,4,4,5,20,20,25,65,4.33333333333333,"Class-4",535.86,0,535.86
"5428",39.218,2002-09-23,1,0.423221614227072,0,0.386456908344733,3,1,2,15,5,10,30,2,"Class-2",0,39.218,39.218
"5429",62.108,2004-01-28,2,0.561217510259905,0.352941176470588,0.615766073871408,3,2,4,15,10,20,45,3,"Class-3",0,124.216,124.216
"543",4257.29666666667,2004-07-22,18,0.993331053351641,0.909712722298222,0.726744186046511,5,5,4,25,25,20,70,4.66666666666667,"Class-4",76631.34,0,76631.34
"5430",89.2484,2002-09-22,1,0.672024623803016,0,0.383036935704514,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,89.2484,89.2484
"5431",39.216,2002-08-02,1,0.422195622435006,0,0.292578659370725,3,1,2,15,5,10,30,2,"Class-2",0,39.216,39.216
"5432",3.1,2002-06-21,1,0.0949042407660741,0,0.224008207934337,1,1,2,5,5,10,20,1.33333333333333,"Class-1",3.1,0,3.1
"5433",3.7704,2002-08-03,2,0.102770177838578,0.352941176470588,0.294801641586867,1,2,2,5,10,10,25,1.66666666666667,"Class-1",-45,52.5408,7.5408
"5435",1.09,2002-06-15,1,0.0668604651162788,0,0.212893296853625,1,1,2,5,5,10,20,1.33333333333333,"Class-1",1.09,0,1.09
"5436",58.31,2002-08-01,1,0.537961696306412,0,0.290355677154583,3,1,2,15,5,10,30,2,"Class-2",58.31,0,58.31
"5437",319.26,2002-04-09,1,0.90560875513001,0,0.120725034199726,5,1,1,25,5,5,35,2.33333333333333,"Class-2",319.26,0,319.26
"5438",8.04,2002-06-15,1,0.152359781121753,0,0.212893296853625,1,1,2,5,5,10,20,1.33333333333333,"Class-1",8.04,0,8.04
"5439",15.248,2002-08-01,1,0.216826265389881,0,0.290355677154583,2,1,2,10,5,10,25,1.66666666666667,"Class-1",0,15.248,15.248
"544",63.5107692307692,2002-12-12,13,0.567031463748278,0.86234610123119,0.48016415868673,3,5,3,15,25,15,55,3.66666666666667,"Class-3",825.64,0,825.64
"5440",1.32,2002-04-13,1,0.0704514363885087,0,0.126196990424077,1,1,1,5,5,5,15,1,"Class-1",1.32,0,1.32
"5441",134.36,2002-08-02,1,0.773255813953514,0,0.292578659370725,4,1,2,20,5,10,35,2.33333333333333,"Class-2",134.36,0,134.36
"5442",104.596,2002-08-30,1,0.712722298221628,0,0.34969220246238,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,104.596,104.596
"5443",157.98,2002-07-03,1,0.804377564979512,0,0.244015047879617,5,1,2,25,5,10,40,2.66666666666667,"Class-2",157.98,0,157.98
"5444",63.0753333333333,2003-05-11,3,0.565150478796157,0.497435020519836,0.517099863201093,3,3,3,15,15,15,45,3,"Class-3",0,189.226,189.226
"5445",18.9245,2004-08-07,4,0.257010943912452,0.581395348837209,0.742305061559507,2,3,4,10,15,20,45,3,"Class-3",38.28,37.418,75.698
"5447",73.55984,2003-08-15,5,0.610807113543088,0.642612859097127,0.550615595075239,4,4,3,20,20,15,55,3.66666666666667,"Class-3",91.56,276.2392,367.7992
"5449",85.2464,2002-08-04,1,0.656805745554039,0,0.296511627906976,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,85.2464,85.2464
"545",-75.97375,2004-07-16,8,0.0176128590971272,0.763337893296854,0.720246238030095,1,4,4,5,20,20,45,3,"Class-3",-607.79,0,-607.79
"5450",0.3,2002-08-01,1,0.0552325581395346,0,0.290355677154583,1,1,2,5,5,10,20,1.33333333333333,"Class-1",0.3,0,0.3
"5451",19.7744,2002-02-21,1,0.263337893296857,0,0.0540355677154583,2,1,1,10,5,5,20,1.33333333333333,"Class-1",0,19.7744,19.7744
"5452",41.83,2002-07-25,1,0.440492476060175,0,0.277359781121751,3,1,2,15,5,10,30,2,"Class-2",41.83,0,41.83
"5453",248.86,2002-07-04,1,0.878248974008253,0,0.245212038303694,5,1,2,25,5,10,40,2.66666666666667,"Class-2",248.86,0,248.86
"5454",38.495,2002-04-05,2,0.416210670314624,0.352941176470588,0.114911080711354,3,2,1,15,10,5,30,2,"Class-2",76.99,0,76.99
"5455",83.6876,2002-08-23,2,0.650991792065666,0.352941176470588,0.335499316005472,4,2,2,20,10,10,40,2.66666666666667,"Class-2",8.65,158.7252,167.3752
"5457",76.84,2002-09-20,1,0.62534199726402,0,0.380984952120383,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,76.84,76.84
"5458",2.50944,2004-04-04,10,0.0841313269493845,0.815492476060192,0.654411764705881,1,5,4,5,25,20,50,3.33333333333333,"Class-3",-62.3,87.3944,25.0944
"546",907.417142857143,2004-05-10,7,0.968023255814016,0.732045143638851,0.676641586867304,5,4,4,25,20,20,65,4.33333333333333,"Class-4",6351.92,0,6351.92
"5460",57.7352,2002-08-03,1,0.534541723666193,0,0.294801641586867,3,1,2,15,5,10,30,2,"Class-2",0,57.7352,57.7352
"5461",28.57,2002-04-11,1,0.341826265389871,0,0.122948016415869,2,1,1,10,5,5,20,1.33333333333333,"Class-1",28.57,0,28.57
"5462",108.73,2002-01-01,1,0.719049247606034,0,0,4,1,1,20,5,5,30,2,"Class-2",108.73,0,108.73
"5463",50.25,2002-08-04,1,0.493331053351551,0,0.296511627906976,3,1,2,15,5,10,30,2,"Class-2",0,50.25,50.25
"5464",0.12,2002-06-11,1,0.0512995896032829,0,0.205198358413133,1,1,2,5,5,10,20,1.33333333333333,"Class-1",0.12,0,0.12
"5465",69.738,2002-08-04,1,0.596443228454166,0,0.296511627906976,3,1,2,15,5,10,30,2,"Class-2",0,69.738,69.738
"5466",76.5308,2002-08-18,1,0.624145006839943,0,0.323529411764706,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,76.5308,76.5308
"5467",259.38,2002-06-22,1,0.883207934336572,0,0.225547195622435,5,1,2,25,5,10,40,2.66666666666667,"Class-2",259.38,0,259.38
"5468",114.232,2002-07-07,1,0.734952120383055,0,0.249487004103967,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,114.232,114.232
"5469",15.67,2002-03-19,1,0.225547195622439,0,0.0894322845417237,2,1,1,10,5,5,20,1.33333333333333,"Class-1",15.67,0,15.67
"547",552.666923076923,2004-10-18,13,0.948187414500743,0.86234610123119,0.846272229822161,5,5,5,25,25,25,75,5,"Class-5",7184.67,0,7184.67
"5470",6.53,2002-05-11,1,0.135772913816691,0,0.165013679890561,1,1,1,5,5,5,15,1,"Class-1",6.53,0,6.53
"5471",49.77,2002-07-20,1,0.490595075239376,0,0.270519835841313,3,1,2,15,5,10,30,2,"Class-2",49.77,0,49.77
"5472",195.5472,2002-08-07,1,0.842168262653937,0,0.302154582763338,5,1,2,25,5,10,40,2.66666666666667,"Class-2",0,195.5472,195.5472
"5473",12.43,2002-05-20,1,0.191005471956227,0,0.175273597811218,1,1,1,5,5,5,15,1,"Class-1",12.43,0,12.43
"5474",16.2,2002-07-04,1,0.230677154582767,0,0.245212038303694,2,1,2,10,5,10,25,1.66666666666667,"Class-1",16.2,0,16.2
"5475",64.635,2002-07-02,2,0.57267441860464,0.352941176470588,0.242476060191518,3,2,2,15,10,10,35,2.33333333333333,"Class-2",107.27,22,129.27
"5477",-34.33,2002-08-09,2,0.0261627906976743,0.352941176470588,0.305061559507524,1,2,2,5,10,10,25,1.66666666666667,"Class-1",-32.14,-36.52,-68.66
"5479",671.43,2002-06-21,2,0.956737346101292,0.352941176470588,0.224008207934337,5,2,2,25,10,10,45,3,"Class-3",1248.03,94.83,1342.86
"548",504.53375,2004-11-19,8,0.942544459644381,0.763337893296854,0.892954856361149,5,4,5,25,20,25,70,4.66666666666667,"Class-4",4036.27,0,4036.27
"5481",13.59,2002-06-22,1,0.201607387140906,0,0.225547195622435,2,1,2,10,5,10,25,1.66666666666667,"Class-1",13.59,0,13.59
"5482",1,2002-05-05,1,0.0653214774281803,0,0.157147742818058,1,1,1,5,5,5,15,1,"Class-1",1,0,1
"5483",7.01,2002-04-24,1,0.142099863201096,0,0.141928864569083,1,1,1,5,5,5,15,1,"Class-1",7.01,0,7.01
"5484",0.39,2002-08-03,1,0.0566005471956221,0,0.294801641586867,1,1,2,5,5,10,20,1.33333333333333,"Class-1",0.39,0,0.39
"5485",90.98,2002-05-13,1,0.6780095759234,0,0.16672366621067,4,1,1,20,5,5,30,2,"Class-2",90.98,0,90.98
"5486",87.87,2002-09-01,2,0.666723666210676,0.352941176470588,0.352428180574555,4,2,2,20,10,10,40,2.66666666666667,"Class-2",175.74,0,175.74
"5487",40.338,2003-08-17,5,0.431258549931585,0.642612859097127,0.551128590971272,3,4,3,15,20,15,50,3.33333333333333,"Class-3",201.69,0,201.69
"5488",16.048,2002-05-17,1,0.229651162790702,0,0.170827633378933,2,1,1,10,5,5,20,1.33333333333333,"Class-1",0,16.048,16.048
"5489",20.97,2002-08-05,1,0.275478796169632,0,0.299247606019152,2,1,2,10,5,10,25,1.66666666666667,"Class-1",20.97,0,20.97
"549",140.656211111111,2004-10-30,9,0.78317373461015,0.790697674418605,0.863714090287277,4,4,5,20,20,25,65,4.33333333333333,"Class-4",1265.9059,0,1265.9059
"5490",104.4624,2002-09-24,1,0.712380300957606,0,0.38765389876881,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,104.4624,104.4624
"5491",104.4496,2002-10-06,1,0.712209302325595,0,0.403727770177838,4,1,3,20,5,15,40,2.66666666666667,"Class-2",0,104.4496,104.4496
"5492",53.36,2002-08-04,1,0.509233926128569,0,0.296511627906976,3,1,2,15,5,10,30,2,"Class-2",53.36,0,53.36
"5493",147.58,2002-08-07,1,0.793262653898798,0,0.302154582763338,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,147.58,147.58
"5494",2.57181818181818,2004-02-16,11,0.0851573187414502,0.834131326949385,0.625854993160054,1,5,4,5,25,20,50,3.33333333333333,"Class-3",28.29,0,28.29
"5495",82.0348,2002-08-09,1,0.645348837209304,0,0.305061559507524,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,82.0348,82.0348
"5496",47.958,2002-08-07,1,0.479309165526655,0,0.302154582763338,3,1,2,15,5,10,30,2,"Class-2",0,47.958,47.958
"5497",52.308,2002-08-11,1,0.503248974008185,0,0.308139534883721,3,1,2,15,5,10,30,2,"Class-2",0,52.308,52.308
"5498",25.144,2004-01-23,10,0.313269493844047,0.815492476060192,0.613372093023255,2,5,4,10,25,20,55,3.66666666666667,"Class-3",251.44,0,251.44
"5499",56.668,2002-08-11,1,0.527872777017765,0,0.308139534883721,3,1,2,15,5,10,30,2,"Class-2",0,56.668,56.668
"55",28.4675,2003-12-05,4,0.340971272229817,0.581395348837209,0.592168262653898,2,3,3,10,15,15,40,2.66666666666667,"Class-2",113.87,0,113.87
"550",522.41,2002-03-30,1,0.944767441860523,0,0.105848153214774,5,1,1,25,5,5,35,2.33333333333333,"Class-2",522.41,0,522.41
"5500",128.9416,2002-10-20,1,0.764021887824921,0,0.419288645690834,4,1,3,20,5,15,40,2.66666666666667,"Class-2",0,128.9416,128.9416
"5501",128.782,2002-09-01,1,0.763508891928888,0,0.352428180574555,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,128.782,128.782
"5502",2.19,2004-08-03,2,0.0807113543091655,0.352941176470588,0.737346101231189,1,2,4,5,10,20,35,2.33333333333333,"Class-2",4.38,0,4.38
"5503",169.993,2002-08-07,2,0.819083447332456,0.352941176470588,0.302154582763338,5,2,2,25,10,10,45,3,"Class-3",275.04,64.946,339.986
"5505",147.685806451613,2004-12-28,31,0.793433652530809,0.958447332421341,0.972469220246237,4,5,5,20,25,25,70,4.66666666666667,"Class-4",4578.26,0,4578.26
"5506",41.638,2003-10-18,2,0.439124487004088,0.352941176470588,0.573016415868672,3,2,3,15,10,15,40,2.66666666666667,"Class-2",0,83.276,83.276
"5507",3.07,2002-08-08,1,0.0940492476060194,0,0.303864569083447,1,1,2,5,5,10,20,1.33333333333333,"Class-1",3.07,0,3.07
